height,timestamp,gas_used,gas_wanted,tx_count,total_fee_base,total_fee_osmo,fee_per_gas_osmo,load,max_gas,status,error
45949696,2025-10-10T22:02:19.965043+00:00,26013450,59946784,66,856121,0.856121,3.291070580795704e-08,0.0867115,300000000,ok,
45949697,2025-10-10T22:02:21.017725+00:00,47328258,119311171,100,1745203,1.745203,3.687443979028343e-08,0.15776086,300000000,ok,
45949698,2025-10-10T22:02:22.103178+00:00,1841620,2803993,2,58178,0.058178,3.1590664740826014e-08,0.0061387333333333335,300000000,ok,
45949699,2025-10-10T22:02:23.520553+00:00,95544209,228800256,210,3136438,3.136438,3.282708635957204e-08,0.3184806966666667,300000000,ok,
45949700,2025-10-10T22:02:24.770349+00:00,25714217,58454107,46,872776,0.872776,3.394137958779768e-08,0.08571405666666666,300000000,ok,
45949701,2025-10-10T22:02:25.996704+00:00,23670509,57854332,54,882217,0.882217,3.7270723667158994e-08,0.07890169666666667,300000000,ok,
45949702,2025-10-10T22:02:27.094135+00:00,124808529,269902884,287,3912402,3.912402,3.134723268791991e-08,0.41602843,300000000,ok,
45949703,2025-10-10T22:02:31.261158+00:00,104189906,232154003,140,3286760,3.28676,3.154585819474681e-08,0.34729968666666666,300000000,ok,
45949704,2025-10-10T22:02:32.780156+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949705,2025-10-10T22:02:34.447731+00:00,93090436,224395828,199,3483085,3.483085,3.7416142298441916e-08,0.3103014533333333,300000000,ok,
45949706,2025-10-10T22:02:35.598118+00:00,53513250,136382413,130,1768081,1.768081,3.3040060172013475e-08,0.1783775,300000000,ok,
45949707,2025-10-10T22:02:37.633926+00:00,14509292,40459565,29,742647,0.742647,5.118423421349574e-08,0.04836430666666667,300000000,ok,
45949708,2025-10-10T22:02:38.705863+00:00,15157763,29259339,46,368186,0.368186,2.4290259717083582e-08,0.050525876666666664,300000000,ok,
45949709,2025-10-10T22:02:39.779217+00:00,18076712,45421751,45,602253,0.602253,3.331651242770256e-08,0.060255706666666665,300000000,ok,
45949710,2025-10-10T22:02:40.875748+00:00,4141542,10773574,12,132360,0.13236,3.195911088188892e-08,0.01380514,300000000,ok,
45949711,2025-10-10T22:02:41.879592+00:00,13786428,35584533,32,535703,0.535703,3.8857273254537e-08,0.04595476,300000000,ok,
45949712,,,,,,,,,,error,500 Server Error: Internal Server Error for url: https://osmosis-rpc.polkachu.com/block_results?height=45949712
45949713,2025-10-10T22:02:44.015394+00:00,62155983,170849948,116,2348763,2.348763,3.7788204556269346e-08,0.20718661,300000000,ok,
45949714,2025-10-10T22:02:45.163862+00:00,16068861,34149251,35,430580,0.43058,2.6795925361480194e-08,0.05356287,300000000,ok,
45949715,2025-10-10T22:02:46.210596+00:00,26311403,58711900,49,802673,0.802673,3.050665903296757e-08,0.08770467666666666,300000000,ok,
45949716,2025-10-10T22:02:47.583398+00:00,90441,95506,1,956,0.000956,1.0570427129288707e-08,0.00030147,300000000,ok,
45949717,2025-10-10T22:02:51.788553+00:00,6128335,10238080,12,113807,0.113807,1.857062317905271e-08,0.020427783333333335,300000000,ok,
45949718,2025-10-10T22:02:52.880353+00:00,131942977,269549755,219,3852595,3.852595,2.9198939478226265e-08,0.43980992333333335,300000000,ok,
45949719,2025-10-10T22:02:54.024328+00:00,43255253,89501426,66,1309134,1.309134,3.026531829556054e-08,0.14418417666666666,300000000,ok,
45949720,2025-10-10T22:02:55.855815+00:00,42196058,87014417,85,1040700,1.0407,2.466344131008636e-08,0.14065352666666667,300000000,ok,
45949721,2025-10-10T22:02:56.959216+00:00,12709965,29221668,25,314785,0.314785,2.4766787320028024e-08,0.04236655,300000000,ok,
45949722,2025-10-10T22:02:58.018991+00:00,334801,1410929,1,14110,0.01411,4.214443803931291e-08,0.0011160033333333333,300000000,ok,
45949723,2025-10-10T22:02:59.430065+00:00,1228640,1953931,1,31263,0.031263,2.5445207709337154e-08,0.004095466666666667,300000000,ok,
45949724,2025-10-10T22:03:00.465286+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949725,2025-10-10T22:03:01.546789+00:00,121714634,269990533,330,3825821,3.825821,3.143271169841418e-08,0.40571544666666665,300000000,ok,
45949726,2025-10-10T22:03:02.717541+00:00,119264379,269950017,221,3801615,3.801615,3.187552756217345e-08,0.39754793,300000000,ok,
45949727,2025-10-10T22:03:05.116345+00:00,117176294,269825201,220,3805688,3.805688,3.2478309989902905e-08,0.3905876466666667,300000000,ok,
45949728,2025-10-10T22:03:10.388656+00:00,32180128,76218605,49,1228230,1.22823,3.8167343523307305e-08,0.10726709333333333,300000000,ok,
45949729,2025-10-10T22:03:12.472572+00:00,15375523,36637287,28,747561,0.747561,4.862019978117167e-08,0.051251743333333336,300000000,ok,
45949730,2025-10-10T22:03:13.595408+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949731,2025-10-10T22:03:15.116615+00:00,29550979,77127323,70,1006956,1.006956,3.407521625594875e-08,0.09850326333333333,300000000,ok,
45949732,2025-10-10T22:03:17.500940+00:00,26140650,63736992,92,2003831,2.003831,7.665574497956248e-08,0.0871355,300000000,ok,
45949733,2025-10-10T22:03:18.584830+00:00,21931148,60669869,56,884818,0.884818,4.034526601161052e-08,0.07310382666666666,300000000,ok,
45949734,2025-10-10T22:03:19.603069+00:00,21770823,55525717,67,781469,0.781469,3.5895243831618125e-08,0.07256941,300000000,ok,
45949735,2025-10-10T22:03:21.602481+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949736,2025-10-10T22:03:22.763681+00:00,64728355,177408450,171,2501271,2.501271,3.8642585618003114e-08,0.21576118333333333,300000000,ok,
45949737,2025-10-10T22:03:23.859952+00:00,26857600,73209769,54,1084464,1.084464,4.037829143333731e-08,0.08952533333333333,300000000,ok,
45949738,2025-10-10T22:03:25.232146+00:00,90609144,269337525,188,3925011,3.925011,4.331804525159182e-08,0.30203048,300000000,ok,
45949739,2025-10-10T22:03:26.475397+00:00,65068261,184831042,136,2552608,2.552608,3.9229694489606844e-08,0.21689420333333334,300000000,ok,
45949740,2025-10-10T22:03:27.762523+00:00,93022161,268390076,184,3946751,3.946751,4.2428072596593407e-08,0.31007387,300000000,ok,
45949741,2025-10-10T22:03:28.874892+00:00,1337078,3374636,3,79758,0.079758,5.965097025005272e-08,0.004456926666666666,300000000,ok,
45949742,2025-10-10T22:03:30.178861+00:00,1556849,6927603,3,69277,0.069277,4.449821402075603e-08,0.005189496666666666,300000000,ok,
45949743,2025-10-10T22:03:31.673144+00:00,103197022,222694349,227,3079930,3.07993,2.9845144174799926e-08,0.3439900733333333,300000000,ok,
45949744,2025-10-10T22:03:32.773905+00:00,12779231,27946339,23,400094,0.400094,3.130814365903551e-08,0.04259743666666667,300000000,ok,
45949745,2025-10-10T22:03:34.075939+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949746,2025-10-10T22:03:35.469504+00:00,38977253,92567548,65,1257368,1.257368,3.2259020408647066e-08,0.12992417666666667,300000000,ok,
45949747,2025-10-10T22:03:36.589363+00:00,92278574,233171225,153,3366784,3.366784,3.648500246655307e-08,0.30759524666666666,300000000,ok,
45949748,2025-10-10T22:03:37.816014+00:00,41116087,99411797,68,1291649,1.291649,3.1414686908314014e-08,0.13705362333333335,300000000,ok,
45949749,2025-10-10T22:03:39.408360+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949750,2025-10-10T22:03:40.604920+00:00,40321419,107989662,62,1468188,1.468188,3.641211138923459e-08,0.13440473,300000000,ok,
45949751,2025-10-10T22:03:41.662125+00:00,7699968,17485379,17,244598,0.244598,3.176610604096017e-08,0.02566656,300000000,ok,
45949752,2025-10-10T22:03:43.052736+00:00,91657253,198871735,144,3036133,3.036133,3.312485265077713e-08,0.30552417666666665,300000000,ok,
45949753,2025-10-10T22:03:44.156501+00:00,24829022,54999010,41,870800,0.8708,3.507186066370234e-08,0.08276340666666666,300000000,ok,
45949754,2025-10-10T22:03:45.347290+00:00,31625556,72135285,54,1012188,1.012188,3.2005381976525564e-08,0.10541852,300000000,ok,
45949755,2025-10-10T22:03:46.429410+00:00,7320283,14035388,16,159234,0.159234,2.1752437713132128e-08,0.024400943333333334,300000000,ok,
45949756,2025-10-10T22:03:47.555649+00:00,4133641,7964861,11,121013,0.121013,2.9275159599007268e-08,0.013778803333333334,300000000,ok,
45949757,2025-10-10T22:03:48.674691+00:00,14406468,28434422,26,407910,0.40791,2.8314365464179007e-08,0.04802156,300000000,ok,
45949758,2025-10-10T22:03:49.725292+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949759,2025-10-10T22:03:51.060844+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949760,2025-10-10T22:03:52.171875+00:00,121504176,269935730,204,3740447,3.740447,3.078451394131507e-08,0.40501392,300000000,ok,
45949761,2025-10-10T22:03:53.298829+00:00,99215683,213992716,176,3042947,3.042947,3.067002018219237e-08,0.33071894333333335,300000000,ok,
45949762,2025-10-10T22:03:55.406241+00:00,6439544,12910402,10,179799,0.179799,2.7921076399198452e-08,0.021465146666666667,300000000,ok,
45949763,2025-10-10T22:03:56.730808+00:00,13697750,26603618,33,321634,0.321634,2.3480790640798672e-08,0.04565916666666667,300000000,ok,
45949764,2025-10-10T22:03:57.744312+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949765,2025-10-10T22:03:58.827292+00:00,16858745,28556081,38,349976,0.349976,2.0759315121024728e-08,0.05619581666666667,300000000,ok,
45949766,2025-10-10T22:03:59.861171+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949767,2025-10-10T22:04:01.052696+00:00,6384623,12118664,17,185825,0.185825,2.9105085766223002e-08,0.021282076666666667,300000000,ok,
45949768,2025-10-10T22:04:02.206313+00:00,4387048,7836337,13,122464,0.122464,2.791489858328425e-08,0.014623493333333333,300000000,ok,
45949769,2025-10-10T22:04:03.267575+00:00,5244530,8089538,10,83899,0.083899,1.5997429702947642e-08,0.017481766666666666,300000000,ok,
45949770,2025-10-10T22:04:04.408395+00:00,9091906,18605372,18,251638,0.251638,2.7677144924287603e-08,0.030306353333333334,300000000,ok,
45949771,2025-10-10T22:04:05.452166+00:00,242801,480000,1,4802,0.004802,1.9777513272185865e-08,0.0008093366666666667,300000000,ok,
45949772,2025-10-10T22:04:06.478003+00:00,6312875,15473288,13,201127,0.201127,3.1859810308298514e-08,0.021042916666666668,300000000,ok,
45949773,2025-10-10T22:04:07.513708+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949774,2025-10-10T22:04:08.628724+00:00,98930149,274126972,294,3925455,3.925455,3.9679056785813593e-08,0.32976716333333334,300000000,ok,
45949775,2025-10-10T22:04:10.763325+00:00,101776789,269958038,135,3853821,3.853821,3.786542135849855e-08,0.33925596333333335,300000000,ok,
45949776,2025-10-10T22:04:11.947602+00:00,68732394,176113709,94,2460163,2.460163,3.579335531365312e-08,0.22910798,300000000,ok,
45949777,2025-10-10T22:04:13.468345+00:00,7956856,19000724,9,211897,0.211897,2.6630744605658316e-08,0.026522853333333332,300000000,ok,
45949778,2025-10-10T22:04:14.782461+00:00,13194059,40166188,30,488721,0.488721,3.704098943319868e-08,0.043980196666666665,300000000,ok,
45949779,2025-10-10T22:04:15.855419+00:00,30935620,70490566,60,808622,0.808622,2.6138865165786235e-08,0.10311873333333334,300000000,ok,
45949780,2025-10-10T22:04:19.955765+00:00,1907518,3459806,4,37987,0.037987,1.9914359916918215e-08,0.0063583933333333335,300000000,ok,
45949781,2025-10-10T22:04:21.123744+00:00,3628255,5084181,6,25232,0.025232,6.954307235847535e-09,0.012094183333333333,300000000,ok,
45949782,2025-10-10T22:04:22.182413+00:00,9649360,14812823,15,209389,0.209389,2.1699781125380337e-08,0.032164533333333335,300000000,ok,
45949783,2025-10-10T22:04:24.267210+00:00,20028888,41665081,44,558096,0.558096,2.7864552440455006e-08,0.06676296,300000000,ok,
45949784,2025-10-10T22:04:25.294192+00:00,34024775,68560130,60,923806,0.923806,2.715098042529304e-08,0.11341591666666667,300000000,ok,
45949785,2025-10-10T22:04:26.441719+00:00,6264733,12113434,11,163095,0.163095,2.603383097092885e-08,0.020882443333333334,300000000,ok,
45949786,2025-10-10T22:04:27.473405+00:00,4426568,6979088,12,80348,0.080348,1.8151308191809096e-08,0.014755226666666666,300000000,ok,
45949787,2025-10-10T22:04:28.566056+00:00,16370065,38444843,28,453555,0.453555,2.7706365246564383e-08,0.05456688333333334,300000000,ok,
45949788,2025-10-10T22:04:30.972258+00:00,23990604,53644329,47,880608,0.880608,3.6706370544068e-08,0.07996868,300000000,ok,
45949789,2025-10-10T22:04:32.223937+00:00,7761789,18190808,16,260888,0.260888,3.36118387139872e-08,0.02587263,300000000,ok,
45949790,2025-10-10T22:04:33.281678+00:00,12225531,24760365,22,332372,0.332372,2.7186712789816654e-08,0.04075177,300000000,ok,
45949791,2025-10-10T22:04:34.393200+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949792,2025-10-10T22:04:35.479724+00:00,62164863,134728695,122,1832457,1.832457,2.9477375346262728e-08,0.20721621,300000000,ok,
45949793,2025-10-10T22:04:37.591156+00:00,100451810,276155307,327,3534793,3.534793,3.5188942837366494e-08,0.3348393666666667,300000000,ok,
45949794,2025-10-10T22:04:42.822574+00:00,110319650,269966649,162,3820028,3.820028,3.462690463575619e-08,0.3677321666666667,300000000,ok,
45949795,2025-10-10T22:04:44.292413+00:00,110049742,269956008,156,3793812,3.793812,3.447361103309084e-08,0.36683247333333335,300000000,ok,
45949796,2025-10-10T22:04:45.633933+00:00,98882313,269916539,178,4101690,4.10169,4.1480522406469194e-08,0.32960771,300000000,ok,
45949797,2025-10-10T22:04:46.792295+00:00,2092944,4169406,3,48245,0.048245,2.3051261763334326e-08,0.00697648,300000000,ok,
45949798,2025-10-10T22:04:48.286054+00:00,35158656,85120423,55,1211597,1.211597,3.446084514720927e-08,0.11719552,300000000,ok,
45949799,2025-10-10T22:04:50.282903+00:00,7157119,21961642,9,330823,0.330823,4.622292852752623e-08,0.023857063333333334,300000000,ok,
45949800,2025-10-10T22:04:51.293918+00:00,14824077,47978397,29,697197,0.697197,4.7031393590305826e-08,0.04941359,300000000,ok,
45949801,2025-10-10T22:04:52.429194+00:00,32915803,85066358,76,1353108,1.353108,4.11081570757973e-08,0.10971934333333333,300000000,ok,
45949802,2025-10-10T22:04:53.536392+00:00,22749557,53861607,57,735708,0.735708,3.233944291750384e-08,0.07583185666666667,300000000,ok,
45949803,2025-10-10T22:04:54.702864+00:00,29477296,71265909,70,1005132,1.005132,3.40985143277728e-08,0.09825765333333333,300000000,ok,
45949804,2025-10-10T22:04:55.994482+00:00,18353306,48291037,40,694946,0.694946,3.7864894749752445e-08,0.06117768666666667,300000000,ok,
45949805,2025-10-10T22:04:57.996154+00:00,17352388,81507745,37,1040774,1.040774,5.997871877922508e-08,0.057841293333333335,300000000,ok,
45949806,2025-10-10T22:04:59.409370+00:00,45819913,125059248,98,1841503,1.841503,4.019001520146928e-08,0.15273304333333335,300000000,ok,
45949807,2025-10-10T22:05:00.531499+00:00,13045999,27652034,25,355036,0.355036,2.7214167347399e-08,0.043486663333333335,300000000,ok,
45949808,2025-10-10T22:05:01.652661+00:00,6896498,11474743,15,299259,0.299259,4.339289303063671e-08,0.022988326666666666,300000000,ok,
45949809,2025-10-10T22:05:02.750890+00:00,5796311,12604343,12,220729,0.220729,3.8080944932043845e-08,0.019321036666666666,300000000,ok,
45949810,2025-10-10T22:05:03.831700+00:00,6625967,10239650,16,115727,0.115727,1.7465677085322038e-08,0.022086556666666667,300000000,ok,
45949811,2025-10-10T22:05:04.926479+00:00,25782106,53905597,60,812769,0.812769,3.1524538763435386e-08,0.08594035333333333,300000000,ok,
45949812,2025-10-10T22:05:06.019318+00:00,41840577,95379885,80,1353368,1.353368,3.2345825441174005e-08,0.13946859,300000000,ok,
45949813,2025-10-10T22:05:07.175252+00:00,11938588,29295018,21,364356,0.364356,3.051918702613743e-08,0.039795293333333336,300000000,ok,
45949814,2025-10-10T22:05:08.243132+00:00,7182978,14662765,13,151892,0.151892,2.1146104025377775e-08,0.02394326,300000000,ok,
45949815,2025-10-10T22:05:09.182545+00:00,4961009,16382531,14,169996,0.169996,3.4266416368121886e-08,0.016536696666666666,300000000,ok,
45949816,2025-10-10T22:05:10.195174+00:00,3174838,7975562,10,165084,0.165084,5.199761373651191e-08,0.010582793333333333,300000000,ok,
45949817,2025-10-10T22:05:11.226179+00:00,263988,310000,1,3100,0.0031,1.1742958013243025e-08,0.00087996,300000000,ok,
45949818,2025-10-10T22:05:12.245666+00:00,14377518,27352991,27,322392,0.322392,2.2423341775680613e-08,0.04792506,300000000,ok,
45949819,2025-10-10T22:05:14.258567+00:00,2595210,3234737,6,42794,0.042794,1.648960970403166e-08,0.0086507,300000000,ok,
45949820,2025-10-10T22:05:15.239106+00:00,2541491,4297466,7,46713,0.046713,1.8380155585835243e-08,0.008471636666666667,300000000,ok,
45949821,2025-10-10T22:05:16.298729+00:00,10578195,21549677,22,264379,0.264379,2.499282722619502e-08,0.03526065,300000000,ok,
45949822,2025-10-10T22:05:17.335630+00:00,3217149,5528099,8,62440,0.06244,1.940848869604734e-08,0.01072383,300000000,ok,
45949823,2025-10-10T22:05:18.422849+00:00,33277056,73429663,51,1013596,1.013596,3.0459305053908614e-08,0.11092352,300000000,ok,
45949824,2025-10-10T22:05:19.539028+00:00,7250506,16439084,14,189701,0.189701,2.6163829117581587e-08,0.024168353333333333,300000000,ok,
45949825,2025-10-10T22:05:20.610951+00:00,3866140,6918554,11,74998,0.074998,1.9398676716311358e-08,0.012887133333333333,300000000,ok,
45949826,2025-10-10T22:05:21.632771+00:00,6769182,11315317,13,180713,0.180713,2.669643097201405e-08,0.02256394,300000000,ok,
45949827,2025-10-10T22:05:22.690924+00:00,49328646,158138003,82,2256308,2.256308,4.5740318921382925e-08,0.16442882,300000000,ok,
45949828,2025-10-10T22:05:23.780376+00:00,7757703,15417407,17,188298,0.188298,2.4272390938400193e-08,0.02585901,300000000,ok,
45949829,2025-10-10T22:05:25.802168+00:00,7807348,14280269,17,325706,0.325706,4.1717879105683515e-08,0.026024493333333332,300000000,ok,
45949830,2025-10-10T22:05:26.812598+00:00,361961,784831,1,7849,0.007849,2.168465663427828e-08,0.0012065366666666668,300000000,ok,
45949831,2025-10-10T22:05:27.955633+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949832,2025-10-10T22:05:29.478258+00:00,21693846,38744628,44,642119,0.642119,2.9599131477194038e-08,0.07231282,300000000,ok,
45949833,2025-10-10T22:05:30.528211+00:00,6231185,12264731,14,137911,0.137911,2.213238733884486e-08,0.020770616666666665,300000000,ok,
45949834,2025-10-10T22:05:31.553420+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949835,2025-10-10T22:05:32.626761+00:00,60000014,135726518,93,1912582,1.912582,3.1876359228849514e-08,0.20000004666666665,300000000,ok,
45949836,2025-10-10T22:05:33.766073+00:00,49621420,153844240,77,2187329,2.187329,4.408033869244371e-08,0.16540473333333333,300000000,ok,
45949837,2025-10-10T22:05:34.928751+00:00,2133236,3807968,5,43350,0.04335,2.0321239656559332e-08,0.007110786666666666,300000000,ok,
45949838,2025-10-10T22:05:37.014767+00:00,77550448,226531120,153,3146714,3.146714,4.057634844353188e-08,0.25850149333333333,300000000,ok,
45949839,2025-10-10T22:05:38.310508+00:00,107477709,269778067,344,3546391,3.546391,3.29965258191352e-08,0.35825903,300000000,ok,
45949840,2025-10-10T22:05:39.715326+00:00,101015658,269978407,166,3641350,3.64135,3.604738188212366e-08,0.33671886,300000000,ok,
45949841,2025-10-10T22:05:41.167802+00:00,41306304,103858975,59,1616791,1.616791,3.9141507310845335e-08,0.13768768,300000000,ok,
45949842,2025-10-10T22:05:45.548239+00:00,21122412,58539393,32,880658,0.880658,4.169306043268165e-08,0.07040804,300000000,ok,
45949843,2025-10-10T22:05:46.705377+00:00,44104462,185938222,104,2573164,2.573164,5.8342486980115525e-08,0.14701487333333332,300000000,ok,
45949844,2025-10-10T22:05:47.882334+00:00,74857775,269831045,254,3830816,3.830816,5.1174590748923545e-08,0.24952591666666665,300000000,ok,
45949845,2025-10-10T22:05:50.248187+00:00,56467380,269659569,93,3572286,3.572286,6.326282536926629e-08,0.1882246,300000000,ok,
45949846,2025-10-10T22:05:55.544544+00:00,72067839,238924097,146,3347872,3.347872,4.645445245000339e-08,0.24022613,300000000,ok,
45949847,2025-10-10T22:05:57.037932+00:00,85938292,269757300,231,3931160,3.93116,4.57439856961551e-08,0.2864609733333333,300000000,ok,
45949848,2025-10-10T22:05:59.259605+00:00,29880666,94780641,57,1450577,1.450577,4.854567163931353e-08,0.09960222,300000000,ok,
45949849,2025-10-10T22:06:00.694015+00:00,73623562,269884540,154,3840919,3.840919,5.216969806486679e-08,0.24541187333333334,300000000,ok,
45949850,2025-10-10T22:06:01.929442+00:00,33425467,88966111,60,1389791,1.389791,4.157880576507727e-08,0.11141822333333333,300000000,ok,
45949851,2025-10-10T22:06:03.347128+00:00,597893,1175305,2,11754,0.011754,1.9659035981354524e-08,0.001992976666666667,300000000,ok,
45949852,2025-10-10T22:06:05.329509+00:00,1933257,2754075,3,30524,0.030524,1.5788899251366994e-08,0.00644419,300000000,ok,
45949853,2025-10-10T22:06:06.444593+00:00,91300524,269909161,295,3900156,3.900156,4.271778330647916e-08,0.30433508,300000000,ok,
45949854,2025-10-10T22:06:07.707195+00:00,77394502,269686769,166,3739686,3.739686,4.831978891730578e-08,0.25798167333333333,300000000,ok,
45949855,2025-10-10T22:06:09.097378+00:00,255233,480000,1,4802,0.004802,1.881418155175859e-08,0.0008507766666666667,300000000,ok,
45949856,2025-10-10T22:06:11.050088+00:00,87987342,269901175,168,3945005,3.945005,4.483605153113956e-08,0.29329114,300000000,ok,
45949857,2025-10-10T22:06:12.298780+00:00,85789091,269878779,245,3798694,3.798694,4.427945273368149e-08,0.2859636366666667,300000000,ok,
45949858,2025-10-10T22:06:14.436596+00:00,24775129,61554282,42,986520,0.98652,3.9818965221129624e-08,0.08258376333333334,300000000,ok,
45949859,2025-10-10T22:06:15.766913+00:00,84244898,269723009,218,3986283,3.986283,4.7317797215446806e-08,0.28081632666666667,300000000,ok,
45949860,2025-10-10T22:06:17.054904+00:00,90203496,269851420,152,3914445,3.914445,4.339571273379471e-08,0.30067832,300000000,ok,
45949861,2025-10-10T22:06:18.679520+00:00,57205463,158651277,100,2527222,2.527222,4.4177983490842475e-08,0.19068487666666667,300000000,ok,
45949862,2025-10-10T22:06:19.957894+00:00,7005072,15463209,12,222433,0.222433,3.175313544243371e-08,0.02335024,300000000,ok,
45949863,2025-10-10T22:06:21.137515+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949864,2025-10-10T22:06:22.262623+00:00,90970358,254621482,249,3284431,3.284431,3.610440886689706e-08,0.30323452666666667,300000000,ok,
45949865,2025-10-10T22:06:27.796728+00:00,721603,1500000,1,22501,0.022501,3.118196570690532e-08,0.0024053433333333335,300000000,ok,
45949866,2025-10-10T22:06:33.437911+00:00,716697,815513,1,9206,0.009206,1.2845037721659222e-08,0.00238899,300000000,ok,
45949867,2025-10-10T22:06:34.470548+00:00,99255296,269981327,213,3909324,3.909324,3.9386553237421205e-08,0.3308509866666667,300000000,ok,
45949868,2025-10-10T22:06:38.934373+00:00,72845395,177338833,126,2571773,2.571773,3.5304537781695055e-08,0.24281798333333332,300000000,ok,
45949869,2025-10-10T22:06:40.543078+00:00,26832421,69152049,53,1013852,1.013852,3.77845890238529e-08,0.08944140333333334,300000000,ok,
45949870,2025-10-10T22:06:41.837472+00:00,13223157,70075050,27,814801,0.814801,6.16192487164752e-08,0.04407719,300000000,ok,
45949871,2025-10-10T22:06:43.038674+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949872,2025-10-10T22:06:47.495159+00:00,49597844,106148385,141,2028683,2.028683,4.0902644881096044e-08,0.16532614666666667,300000000,ok,
45949873,2025-10-10T22:06:48.670670+00:00,31733380,125795223,111,1569181,1.569181,4.944890837345407e-08,0.10577793333333334,300000000,ok,
45949874,2025-10-10T22:06:49.990012+00:00,16845715,42972745,21,641721,0.641721,3.8094019755172164e-08,0.05615238333333333,300000000,ok,
45949875,2025-10-10T22:06:51.359373+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949876,2025-10-10T22:06:52.598323+00:00,90041090,269907027,324,3960821,3.960821,4.3989038782182665e-08,0.30013696666666667,300000000,ok,
45949877,2025-10-10T22:06:54.858984+00:00,54884841,182883990,99,2455154,2.455154,4.473282522582146e-08,0.18294947,300000000,ok,
45949878,2025-10-10T22:06:57.074736+00:00,76137725,269996531,175,3697356,3.697356,4.85614194540223e-08,0.2537924166666667,300000000,ok,
45949879,2025-10-10T22:06:58.366651+00:00,89477785,269722867,169,4230036,4.230036,4.727470623015534e-08,0.29825928333333335,300000000,ok,
45949880,2025-10-10T22:06:59.729432+00:00,69204676,274096020,263,4337889,4.337889,6.268202165992368e-08,0.23068225333333334,300000000,ok,
45949881,2025-10-10T22:07:04.963214+00:00,76687346,269960298,174,4239385,4.239385,5.5281415006851326e-08,0.25562448666666665,300000000,ok,
45949882,2025-10-10T22:07:06.223907+00:00,85202311,269705936,168,4245053,4.245053,4.9823214302250556e-08,0.2840077033333333,300000000,ok,
45949883,2025-10-10T22:07:07.517943+00:00,59466229,196795820,107,3198419,3.198419,5.378546872376925e-08,0.19822076333333333,300000000,ok,
45949884,2025-10-10T22:07:08.679632+00:00,297693,460262,1,4603,0.004603,1.5462237943115894e-08,0.00099231,300000000,ok,
45949885,2025-10-10T22:07:09.984383+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949886,2025-10-10T22:07:11.127228+00:00,26088942,159481819,89,2175503,2.175503,8.338793501093298e-08,0.08696314,300000000,ok,
45949887,2025-10-10T22:07:12.439185+00:00,1104175,1426822,2,17790,0.01779,1.611157651640365e-08,0.0036805833333333334,300000000,ok,
45949888,2025-10-10T22:07:13.574256+00:00,27399302,137372675,68,1732912,1.732912,6.324657467551546e-08,0.09133100666666667,300000000,ok,
45949889,2025-10-10T22:07:14.715189+00:00,50816536,154668969,100,2031220,2.03122,3.99716344301784e-08,0.16938845333333333,300000000,ok,
45949890,2025-10-10T22:07:15.878476+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949891,2025-10-10T22:07:16.926866+00:00,227743,480000,1,4802,0.004802,2.1085170565066764e-08,0.0007591433333333334,300000000,ok,
45949892,2025-10-10T22:07:18.280590+00:00,95262797,260029000,207,3328948,3.328948,3.494489039619527e-08,0.31754265666666665,300000000,ok,
45949893,2025-10-10T22:07:19.595276+00:00,15787799,44560536,47,608608,0.608608,3.854926199655823e-08,0.05262599666666667,300000000,ok,
45949894,2025-10-10T22:07:20.936086+00:00,17424748,42827441,32,586985,0.586985,3.368685733647339e-08,0.05808249333333333,300000000,ok,
45949895,2025-10-10T22:07:22.236504+00:00,47339137,146126086,80,2114570,2.11457,4.466853715563087e-08,0.15779712333333334,300000000,ok,
45949896,2025-10-10T22:07:23.354377+00:00,14806174,74550066,25,875089,0.875089,5.910297960837148e-08,0.04935391333333333,300000000,ok,
45949897,2025-10-10T22:07:25.006482+00:00,60596767,229141782,99,3033388,3.033388,5.005857820764596e-08,0.20198922333333333,300000000,ok,
45949898,2025-10-10T22:07:26.159650+00:00,21872437,53785060,38,822448,0.822448,3.760202852567366e-08,0.07290812333333334,300000000,ok,
45949899,2025-10-10T22:07:30.419607+00:00,17468322,48330767,31,746663,0.746663,4.274383080412646e-08,0.05822774,300000000,ok,
