lambda_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
10.0,0.16,Spike,0.5,0.500070617,0.024209741456252414,0.0001412339999999901,True
10.0,0.15000000000000002,Spike,0.5,0.5000714798,0.024347790982221257,0.0001429595999999922,True
10.0,0.14,Spike,0.5,0.5000724710000001,0.024507539642971695,0.00014494200000014779,True
10.0,0.13,Spike,0.5,0.5000735862,0.024688558073263756,0.0001471723999999508,True
10.0,0.12,Spike,0.5,0.5000748201999999,0.02489038215670168,0.000149640399999873,True
10.0,0.11,Spike,0.5,0.5000761734,0.0251124964088501,0.00015234679999998058,True
10.0,0.09999999999999999,Spike,0.5,0.5000776396000001,0.02535437524431864,0.00015527920000013573,True
10.0,0.09,Spike,0.5,0.5000792178,0.025615450910601474,0.00015843559999995094,True
10.0,0.08,Spike,0.5,0.5000797781999999,0.025716057700458976,0.0001595563999998717,True
10.0,0.06999999999999999,Spike,0.5,0.5000793767999999,0.025660204678124573,0.00015875359999983907,True
10.0,0.060000000000000005,Spike,0.5,0.5000791258,0.025624115045697664,0.0001582516000000478,True
10.0,0.05,Spike,0.5,0.500079022,0.025607892706376454,0.00015804399999996832,True
10.0,0.04,Spike,0.5,0.50007906,0.02561160034071285,0.00015812000000003934,True
10.0,0.03,Spike,0.5,0.5000792359999999,0.02563526612995884,0.00015847199999985406,True
10.0,0.02,Spike,0.5,0.5000795474,0.025678870891373017,0.00015909480000009246,True
10.0,0.01,Spike,0.5,0.5000799884,0.02574235109573041,0.0001599768000000168,True
9.9,0.99,Spike,0.5,0.5000001288,0.0010161490685900757,2.575999999976375e-07,True
9.9,0.98,Spike,0.5,0.5000005059999999,0.0020311102145636364,1.0119999998003948e-06,True
9.9,0.97,Spike,0.5,0.5000011214,0.003044988569656692,2.2427999999408144e-06,True
9.9,0.9600000000000001,Spike,0.5,0.5000019734,0.004057882783426506,3.946799999932082e-06,True
9.9,0.9500000000000001,Spike,0.5,0.5000030466000001,0.005069885064431121,6.093200000112375e-06,True
9.9,0.9400000000000001,Spike,0.5,0.5000043386,0.006081065055760588,8.67720000008454e-06,True
9.9,0.93,Spike,0.5,0.5000058394,0.007091497948066904,1.1678799999970124e-05,True
9.9,0.92,Spike,0.5,0.5000061968,0.007305536676664938,1.2393600000049076e-05,True
9.9,0.91,Spike,0.5,0.5000065727999999,0.0075119569614434225,1.3145599999875301e-05,True
9.9,0.9,Spike,0.5,0.5000071878,0.007842298928568596,1.4375599999949529e-05,True
9.9,0.89,Spike,0.5,0.5000080306,0.008281391777281003,1.6061199999972686e-05,True
9.9,0.88,Spike,0.5,0.5000090972,0.008812701593542556,1.8194399999948985e-05,True
9.9,0.87,Spike,0.5,0.5000103782,0.009420394226307123,2.0756400000099262e-05,True
9.9,0.86,Spike,0.5,0.500011867,0.010090476744549657,2.373399999999748e-05,True
9.9,0.85,Spike,0.5,0.5000126768,0.010436909487385206,2.5353600000110887e-05,True
9.9,0.8400000000000001,Spike,0.5,0.5000129852,0.010555020550048368,2.597040000007489e-05,True
9.9,0.8300000000000001,Spike,0.5,0.5000135287999999,0.010762078180264357,2.705759999988011e-05,True
9.9,0.8200000000000001,Spike,0.5,0.5000142958,0.011052820923111622,2.859160000001637e-05,True
9.9,0.81,Spike,0.5,0.5000152822,0.011420619718347748,3.056440000004379e-05,True
9.9,0.8,Spike,0.5,0.5000164778,0.011858097691707571,3.295560000005082e-05,True
9.9,0.79,Spike,0.5,0.5000178778,0.01235768053081514,3.575559999990929e-05,True
9.9,0.78,Spike,0.5,0.5000194756,0.012911999764505433,3.895120000008134e-05,True
9.9,0.77,Spike,0.5,0.5000198776,0.013043360739644334,3.975519999999122e-05,True
9.9,0.76,Spike,0.5,0.500020248,0.013155135415983317,4.0496000000000976e-05,True
9.9,0.75,Spike,0.5,0.5000208362,0.013334273193799913,4.167240000008121e-05,True
9.9,0.74,Spike,0.5,0.500021638,0.013577904114722041,4.3275999999980996e-05,True
9.9,0.73,Spike,0.5,0.5000226463999999,0.013882451350797829,4.5292799999874234e-05,True
9.9,0.72,Spike,0.5,0.5000238524,0.0142438396355943,4.770480000004795e-05,True
9.9,0.7100000000000001,Spike,0.5,0.500025253,0.014657714116301152,5.050600000000571e-05,True
9.9,0.7000000000000001,Spike,0.5,0.5000268398000001,0.015119642100975416,5.367960000013383e-05,True
9.9,0.6900000000000001,Spike,0.5,0.5000277038000001,0.015365657669621224,5.540760000011247e-05,True
9.9,0.68,Spike,0.5,0.5000279826,0.015435717902790662,5.596520000006322e-05,True
9.9,0.67,Spike,0.5,0.5000284697999999,0.0155593953912765,5.69395999998612e-05,True
9.9,0.66,Spike,0.5,0.5000291584000001,0.01573526228309948,5.83168000001244e-05,True
9.9,0.65,Spike,0.5,0.5000300426,0.015961436369117236,6.0085199999893035e-05,True
9.9,0.64,Spike,0.5,0.5000311154,0.016235677211813127,6.223080000000714e-05,True
9.9,0.63,Spike,0.5,0.50003237,0.016555468984893237,6.474000000000757e-05,True
9.9,0.62,Spike,0.5,0.5000338046,0.016918112859186218,6.760920000004056e-05,True
9.9,0.61,Spike,0.5,0.5000354097999999,0.017320806267787224,7.081959999988285e-05,True
9.9,0.6,Spike,0.5,0.5000365068,0.01759222210535311,7.301360000000479e-05,True
9.9,0.59,Spike,0.5,0.5000367212,0.017637963735012443,7.344239999995672e-05,True
9.9,0.5800000000000001,Spike,0.5,0.5000371269999999,0.017726308551704865,7.425399999982929e-05,True
9.9,0.5700000000000001,Spike,0.5,0.5000377214,0.017856479337972856,7.544280000004733e-05,True
9.9,0.56,Spike,0.5,0.5000384966,0.01802744499177226,7.699319999998622e-05,True
9.9,0.55,Spike,0.5,0.5000394457999999,0.018237946861568804,7.889159999985296e-05,True
9.9,0.54,Spike,0.5,0.500040566,0.018486520390286327,8.113200000003928e-05,True
9.9,0.53,Spike,0.5,0.500041851,0.018771555463661077,8.37019999999633e-05,True
9.9,0.52,Spike,0.5,0.5000432968,0.019091309949875894,8.659360000007332e-05,True
9.9,0.51,Spike,0.5,0.500044898,0.019443992308602043,8.979599999991983e-05,True
9.9,0.5,Spike,0.5,0.5000463626,0.019765637305372643,9.272520000003226e-05,True
9.9,0.49,Spike,0.5,0.500046348,0.019762468581657106,9.269600000005873e-05,True
9.9,0.48000000000000004,Spike,0.5,0.5000465196,0.019794028773431456,9.303920000003352e-05,True
9.9,0.47000000000000003,Spike,0.5,0.500046869,0.01986005094080358,9.373799999989885e-05,True
9.9,0.46,Spike,0.5,0.5000473916,0.019960071321127044,9.478320000000373e-05,True
9.9,0.45,Spike,0.5,0.5000480822,0.02009349260087015,9.616439999993176e-05,True
9.9,0.44,Spike,0.5,0.5000489356,0.02025954659941667,9.787119999993266e-05,True
9.9,0.43,Spike,0.5,0.5000499466,0.02045735617131531,9.98932000000341e-05,True
9.9,0.42000000000000004,Spike,0.5,0.5000511112,0.020685927732012926,0.00010222240000001825,True
9.9,0.41000000000000003,Spike,0.5,0.5000524228000001,0.02094417354237485,0.00010484560000012522,True
9.9,0.4,Spike,0.5,0.500053881,0.02123092663862852,0.00010776200000006675,True
9.9,0.39,Spike,0.5,0.500055479,0.021544982648529193,0.00011095800000004985,True
9.9,0.38,Spike,0.5,0.5000572127999999,0.021885100631138143,0.00011442559999985669,True
9.9,0.37,Spike,0.5,0.5000571206000001,0.02187184044521512,0.00011424120000014248,True
9.9,0.36000000000000004,Spike,0.5,0.5000571203999999,0.021870827855902584,0.00011424079999988734,True
9.9,0.35000000000000003,Spike,0.5,0.5000572866,0.02189797558802711,0.00011457320000007876,True
9.9,0.34,Spike,0.5,0.5000576164,0.02195309701649802,0.00011523280000003133,True
9.9,0.33,Spike,0.5,0.5000581024,0.02203592124612328,0.00011620480000007483,True
9.9,0.32,Spike,0.5,0.500058743,0.022146058552564917,0.00011748599999994447,True
9.9,0.31,Spike,0.5,0.5000595322,0.02228304631582463,0.00011906439999997964,True
9.9,0.3,Spike,0.5,0.5000604642,0.02244634030759935,0.00012092840000010874,True
9.9,0.29000000000000004,Spike,0.5,0.5000615378000001,0.02263530623144757,0.00012307560000013318,True
9.9,0.28,Spike,0.5,0.500062745,0.022849276641044435,0.00012549000000006139,True
9.9,0.27,Spike,0.5,0.5000640868,0.023087489635739998,0.00012817360000005884,True
9.9,0.26,Spike,0.5,0.5000655554,0.023349164826017767,0.00013111079999994502,True
9.9,0.25,Spike,0.5,0.5000671492,0.023633489250175627,0.00013429839999989923,True
9.9,0.24000000000000002,Spike,0.5,0.5000687706,0.023923365806672765,0.00013754119999997982,True
9.9,0.23,Spike,0.5,0.5000684716,0.02387848315430324,0.00013694320000001703,True
9.9,0.22,Spike,0.5,0.500068333,0.02385679157427827,0.000136665999999952,True
9.9,0.21000000000000002,Spike,0.5,0.5000683504000001,0.02385830724118756,0.00013670080000016682,True
9.9,0.2,Spike,0.5,0.5000685196,0.023883011385388207,0.0001370391999999665,True
9.9,0.19,Spike,0.5,0.5000688362,0.023930795455370787,0.00013767239999995518,True
9.9,0.18000000000000002,Spike,0.5,0.5000692952,0.024001500237443213,0.00013859039999997158,True
9.9,0.17,Spike,0.5,0.5000698918,0.02409491836185102,0.0001397836000001096,True
9.9,0.16,Spike,0.5,0.5000706239999999,0.024210754128372723,0.0001412479999998162,True
9.9,0.15000000000000002,Spike,0.5,0.5000714869999999,0.024348677199998132,0.0001429739999998514,True
9.9,0.14,Spike,0.5,0.5000724768,0.024508313961913268,0.00014495359999999735,True
9.9,0.13,Spike,0.5,0.5000735904,0.024689225746649522,0.00014718079999997968,True
9.9,0.12,Spike,0.5,0.5000748238,0.02489094799122633,0.00014964760000002464,True
9.9,0.11,Spike,0.5,0.5000761772,0.02511296977572329,0.00015235439999994327,True
9.9,0.09999999999999999,Spike,0.5,0.5000776428,0.025354765989258947,0.00015528559999999914,True
9.9,0.09,Spike,0.5,0.5000792196,0.025615767165245485,0.00015843920000002676,True
9.9,0.08,Spike,0.5,0.5000797802,0.02571635348728168,0.00015956039999998062,True
9.9,0.06999999999999999,Spike,0.5,0.5000793788,0.02566042903739895,0.00015875759999994798,True
9.9,0.060000000000000005,Spike,0.5,0.5000791274,0.02562428412516835,0.0001582548000000905,True
9.9,0.05,Spike,0.5,0.5000790222,0.025608007387131378,0.00015804440000000142,True
9.9,0.04,Spike,0.5,0.5000790603999999,0.02561167089143389,0.0001581207999998835,True
9.9,0.03,Spike,0.5,0.5000792362,0.025635309634908354,0.0001584724000001092,True
9.9,0.02,Spike,0.5,0.5000795472,0.025678885843591535,0.00015909440000005937,True
9.9,0.01,Spike,0.5,0.5000799882,0.025742353837158644,0.0001599763999999837,True
9.8,0.99,Spike,0.5,0.5000001298,0.001016280250945403,2.5959999994107363e-07,True
9.8,0.98,Spike,0.5,0.5000005066,0.0020313668979904365,1.0131999998996832e-06,True
9.8,0.97,Spike,0.5,0.5000011233999999,0.003045366718321826,2.2467999998276866e-06,True
9.8,0.9600000000000001,Spike,0.5,0.5000019734,0.004058375495912817,3.946799999932082e-06,True
9.8,0.9500000000000001,Spike,0.5,0.5000030476,0.005070485716380063,6.0952000000558115e-06,True
9.8,0.9400000000000001,Spike,0.5,0.500004339,0.006081770075161378,8.677999999928687e-06,True
9.8,0.93,Spike,0.5,0.5000058396,0.007092298322248591,1.167920000000322e-05,True
9.8,0.92,Spike,0.5,0.5000061976,0.007306591986216614,1.2395199999959416e-05,True
9.8,0.91,Spike,0.5,0.5000065764,0.0075132752471309665,1.3152800000026943e-05,True
9.8,0.9,Spike,0.5,0.50000719,0.007843849940984297,1.4380000000091542e-05,True
9.8,0.89,Spike,0.5,0.5000080348,0.008283143831440779,1.606960000000157e-05,True
9.8,0.88,Spike,0.5,0.5000091014,0.00881462015889665,1.820279999997787e-05,True
9.8,0.87,Spike,0.5,0.5000103828,0.009422446836461396,2.0765599999972295e-05,True
9.8,0.86,Spike,0.5,0.5000118727999999,0.010092639471125429,2.3745599999847045e-05,True
9.8,0.85,Spike,0.5,0.5000126826,0.010439261561540035,2.5365199999960453e-05,True
9.8,0.8400000000000001,Spike,0.5,0.5000129938,0.0105576216390765,2.598759999994371e-05,True
9.8,0.8300000000000001,Spike,0.5,0.5000135362,0.0107648982437889,2.7072399999994445e-05,True
9.8,0.8200000000000001,Spike,0.5,0.5000143044,0.01105582871787857,2.8608800000107237e-05,True
9.8,0.81,Spike,0.5,0.5000152916,0.011423783246740246,3.0583200000045e-05,True
9.8,0.8,Spike,0.5,0.5000164874,0.011861381961738256,3.2974800000085125e-05,True
9.8,0.79,Spike,0.5,0.5000178886,0.01236105651008032,3.577719999992013e-05,True
9.8,0.78,Spike,0.5,0.5000194874,0.012915443556916487,3.8974800000035614e-05,True
9.8,0.77,Spike,0.5,0.5000198898,0.013046998104405598,3.9779600000011683e-05,True
9.8,0.76,Spike,0.5,0.5000202602,0.013158967821957916,4.052040000002144e-05,True
9.8,0.75,Spike,0.5,0.5000208502,0.01333827239491892,4.170039999995545e-05,True
9.8,0.74,Spike,0.5,0.5000216545999999,0.01358203954957296,4.33091999998414e-05,True
9.8,0.73,Spike,0.5,0.5000226618000001,0.013886688496747592,4.532360000020219e-05,True
9.8,0.72,Spike,0.5,0.5000238692,0.014248153806534736,4.773839999994145e-05,True
9.8,0.7100000000000001,Spike,0.5,0.5000252684000001,0.014662083863182736,5.0536800000111626e-05,True
9.8,0.7000000000000001,Spike,0.5,0.5000268562,0.01512403356335097,5.3712399999961136e-05,True
9.8,0.6900000000000001,Spike,0.5,0.5000277211999999,0.015370142244780807,5.544239999988321e-05,True
9.8,0.68,Spike,0.5,0.5000280014,0.015440351474410441,5.6002800000065633e-05,True
9.8,0.67,Spike,0.5,0.5000284902,0.015564147321465212,5.698039999990634e-05,True
9.8,0.66,Spike,0.5,0.5000291788000001,0.015740108925513443,5.835760000016954e-05,True
9.8,0.65,Spike,0.5,0.5000300618,0.01596635183308173,6.012359999996164e-05,True
9.8,0.64,Spike,0.5,0.5000311359999999,0.016240635102618715,6.227199999986333e-05,True
9.8,0.63,Spike,0.5,0.5000323928,0.01656044445172278,6.478560000000577e-05,True
9.8,0.62,Spike,0.5,0.5000338276,0.016923083663718502,6.765520000007186e-05,True
9.8,0.61,Spike,0.5,0.5000354328,0.017325750745825284,7.086559999991415e-05,True
9.8,0.6,Spike,0.5,0.5000365304,0.01759717789944401,7.306079999991333e-05,True
9.8,0.59,Spike,0.5,0.5000367452000001,0.01764300379587516,7.34904000001535e-05,True
9.8,0.5800000000000001,Spike,0.5,0.5000371522,0.017731407597980378,7.43044000000026e-05,True
9.8,0.5700000000000001,Spike,0.5,0.5000377453999999,0.017861618128327886,7.549079999980002e-05,True
9.8,0.56,Spike,0.5,0.5000385206,0.018032601981378602,7.704119999996095e-05,True
9.8,0.55,Spike,0.5,0.5000394708,0.018243100494024427,7.894159999999317e-05,True
9.8,0.54,Spike,0.5,0.5000405915999999,0.01849163770134449,8.11831999998347e-05,True
9.8,0.53,Spike,0.5,0.500041876,0.01877662904343245,8.375200000010352e-05,True
9.8,0.52,Spike,0.5,0.5000433216,0.019096324913972777,8.66431999999584e-05,True
9.8,0.51,Spike,0.5,0.5000449232,0.019448927765477127,8.984640000009314e-05,True
9.8,0.5,Spike,0.5,0.5000463868,0.019770498237204222,9.277360000004009e-05,True
9.8,0.49,Spike,0.5,0.5000463752,0.019767341972257033,9.275039999989687e-05,True
9.8,0.48000000000000004,Spike,0.5,0.5000465448,0.019798902422443008,9.308959999998478e-05,True
9.8,0.47000000000000003,Spike,0.5,0.5000468941999999,0.01986489875128202,9.378839999985011e-05,True
9.8,0.46,Spike,0.5,0.5000474164,0.019964879244434713,9.483280000011085e-05,True
9.8,0.45,Spike,0.5,0.5000481076,0.02009824003796718,9.621519999991612e-05,True
9.8,0.44,Spike,0.5,0.5000489610000001,0.02026422305862016,9.792200000013906e-05,True
9.8,0.43,Spike,0.5,0.5000499714,0.020461946335051943,9.994279999991917e-05,True
9.8,0.42000000000000004,Spike,0.5,0.5000511352,0.02069041292657871,0.00010227039999999299,True
9.8,0.41000000000000003,Spike,0.5,0.5000524484,0.020948533154595893,0.00010489679999992063,True
9.8,0.4,Spike,0.5,0.5000539062,0.02123516378389362,0.00010781240000001802,True
9.8,0.39,Spike,0.5,0.5000555022000001,0.021549081196795383,0.00011100440000011425,True
9.8,0.38,Spike,0.5,0.5000572364,0.02188904797039664,0.00011447279999998727,True
9.8,0.37,Spike,0.5,0.5000571434,0.021875692541176096,0.00011428679999991864,True
9.8,0.36000000000000004,Spike,0.5,0.500057143,0.021874572832845784,0.0001142860000000745,True
9.8,0.35000000000000003,Spike,0.5,0.500057308,0.021901611105581708,0.00011461600000006733,True
9.8,0.34,Spike,0.5,0.5000576364,0.021956608741080137,0.00011527280000001028,True
9.8,0.33,Spike,0.5,0.500058122,0.0220392947493636,0.00011624399999998758,True
9.8,0.32,Spike,0.5,0.500058763,0.022149292968377813,0.00011752599999992341,True
9.8,0.31,Spike,0.5,0.5000595496,0.02228613813880207,0.00011909919999997243,True
9.8,0.3,Spike,0.5,0.5000604827999999,0.022449277343619643,0.00012096559999985601,True
9.8,0.29000000000000004,Spike,0.5,0.5000615546,0.02263809845592511,0.00012310920000002668,True
9.8,0.28,Spike,0.5,0.5000627625999999,0.022851901309171852,0.00012552519999986522,True
9.8,0.27,Spike,0.5,0.5000641014,0.023089960998245496,0.00012820280000003237,True
9.8,0.26,Spike,0.5,0.5000655700000001,0.02335148073860065,0.0001311400000001406,True
9.8,0.25,Spike,0.5,0.500067163,0.023635645203811784,0.00013432599999996242,True
9.8,0.24000000000000002,Spike,0.5,0.5000687840000001,0.023925511626852733,0.00013756800000019886,True
9.8,0.23,Spike,0.5,0.5000684842,0.023880475516118303,0.00013696840000010368,True
9.8,0.22,Spike,0.5,0.5000683450000001,0.023858630754422395,0.0001366900000001614,True
9.8,0.21000000000000002,Spike,0.5,0.500068361,0.023860011036846037,0.00013672199999992252,True
9.8,0.2,Spike,0.5,0.500068529,0.023884569924954878,0.0001370579999999677,True
9.8,0.19,Spike,0.5,0.5000688446,0.023932208722099065,0.00013768920000001295,True
9.8,0.18000000000000002,Spike,0.5,0.5000693026,0.024002785577539317,0.00013860520000008592,True
9.8,0.17,Spike,0.5,0.5000698986,0.024096062817584533,0.0001397971999999026,True
9.8,0.16,Spike,0.5,0.5000706304,0.02421177005127876,0.00014126079999998709,True
9.8,0.15000000000000002,Spike,0.5,0.5000714922,0.02434957431198694,0.00014298440000004575,True
9.8,0.14,Spike,0.5,0.500072482,0.02450909386751206,0.00014496399999996967,True
9.8,0.13,Spike,0.5,0.5000735947999999,0.02468989644713657,0.00014718959999981962,True
9.8,0.12,Spike,0.5,0.5000748292,0.024891515834535582,0.00014965840000003006,True
9.8,0.11,Spike,0.5,0.5000761804,0.02511344541756077,0.00015236080000002872,True
9.8,0.09999999999999999,Spike,0.5,0.5000776452,0.025355156063189884,0.0001552903999999522,True
9.8,0.09,Spike,0.5,0.5000792216,0.025616082080285468,0.00015844319999991363,True
9.8,0.08,Spike,0.5,0.5000797816,0.025716652111211196,0.00015956319999999025,True
9.8,0.06999999999999999,Spike,0.5,0.50007938,0.025660658625409793,0.00015875999999992452,True
9.8,0.060000000000000005,Spike,0.5,0.500079128,0.025624449058146065,0.00015825599999996776,True
9.8,0.05,Spike,0.5,0.5000790226,0.025608118387182525,0.0001580452000000676,True
9.8,0.04,Spike,0.5,0.5000790608,0.02561174396033275,0.00015812159999994968,True
9.8,0.03,Spike,0.5,0.5000792364,0.025635346463587665,0.00015847279999992026,True
9.8,0.02,Spike,0.5,0.5000795474,0.0256789068611822,0.00015909480000009246,True
9.8,0.01,Spike,0.5,0.5000799886,0.02574235699527929,0.0001599772000000499,True
9.700000000000001,0.99,Spike,0.5,0.5000001298,0.0010164154067150697,2.5959999994107363e-07,True
9.700000000000001,0.98,Spike,0.5,0.5000005059999999,0.002031631369507843,1.0119999998003948e-06,True
9.700000000000001,0.97,Spike,0.5,0.5000011244,0.0030457526279622227,2.2487999999931674e-06,True
9.700000000000001,0.9600000000000001,Spike,0.5,0.5000019738,0.004058879517711929,3.947599999998275e-06,True
9.700000000000001,0.9500000000000001,Spike,0.5,0.5000030484,0.005071101228726542,6.0967999999661515e-06,True
9.700000000000001,0.9400000000000001,Spike,0.5,0.5000043394,0.006082487836129471,8.67879999999488e-06,True
9.700000000000001,0.93,Spike,0.5,0.5000058416,0.007093113398476453,1.1683199999890093e-05,True
9.700000000000001,0.92,Spike,0.5,0.5000062018000001,0.007307663009472232,1.2403600000210346e-05,True
9.700000000000001,0.91,Spike,0.5,0.5000065781999999,0.007514614686666415,1.3156399999880719e-05,True
9.700000000000001,0.9,Spike,0.5,0.5000071934,0.007845428774472911,1.4386799999988042e-05,True
9.700000000000001,0.89,Spike,0.5,0.5000080392,0.008284922765645429,1.6078400000063553e-05,True
9.700000000000001,0.88,Spike,0.5,0.5000091058,0.008816568259463605,1.821160000003985e-05,True
9.700000000000001,0.87,Spike,0.5,0.5000103880000001,0.00942453145055331,2.077600000016666e-05,True
9.700000000000001,0.86,Spike,0.5,0.500011878,0.010094835833554566,2.375600000004141e-05,True
9.700000000000001,0.85,Spike,0.5,0.5000126892,0.010441647789708108,2.5378399999942403e-05,True
9.700000000000001,0.8400000000000001,Spike,0.5,0.500012999,0.010560263905970901,2.5997999999916033e-05,True
9.700000000000001,0.8300000000000001,Spike,0.5,0.500013544,0.010767764353174576,2.7087999999952928e-05,True
9.700000000000001,0.8200000000000001,Spike,0.5,0.5000143124,0.011058885109719705,2.8624800000098816e-05,True
9.700000000000001,0.81,Spike,0.5,0.5000153011999999,0.011426991658409087,3.0602399999857255e-05,True
9.700000000000001,0.8,Spike,0.5,0.5000164986,0.01186471212122494,3.299719999994011e-05,True
9.700000000000001,0.79,Spike,0.5,0.5000178996000001,0.0123644807968226,3.5799200000186104e-05,True
9.700000000000001,0.78,Spike,0.5,0.5000194983999999,0.012918933018824212,3.89967999998575e-05,True
9.700000000000001,0.77,Spike,0.5,0.500019903,0.013050682240579604,3.980599999997558e-05,True
9.700000000000001,0.76,Spike,0.5,0.5000202734,0.013162854022416851,4.054679999998534e-05,True
9.700000000000001,0.75,Spike,0.5,0.5000208641999999,0.013342324498930662,4.172839999982969e-05,True
9.700000000000001,0.74,Spike,0.5,0.5000216674,0.01358622801212672,4.333479999996115e-05,True
9.700000000000001,0.73,Spike,0.5,0.5000226762000001,0.013890988209052598,4.535240000014262e-05,True
9.700000000000001,0.72,Spike,0.5,0.5000238848,0.014252526166696042,4.776960000008046e-05,True
9.700000000000001,0.7100000000000001,Spike,0.5,0.5000252856,0.014666502990107232,5.0571200000071315e-05,True
9.700000000000001,0.7000000000000001,Spike,0.5,0.5000268736,0.015128481735387287,5.374719999995392e-05,True
9.700000000000001,0.6900000000000001,Spike,0.5,0.5000277388000001,0.015374685505526718,5.547760000013113e-05,True
9.700000000000001,0.68,Spike,0.5,0.5000280204,0.015445039857301196,5.604080000010114e-05,True
9.700000000000001,0.67,Spike,0.5,0.5000285084,0.015568957964550802,5.701680000003151e-05,True
9.700000000000001,0.66,Spike,0.5,0.5000291983999999,0.01574500902842861,5.839679999986025e-05,True
9.700000000000001,0.65,Spike,0.5,0.5000300824,0.015971324934195064,6.0164800000039875e-05,True
9.700000000000001,0.64,Spike,0.5,0.5000311584,0.01624564654591649,6.231680000001738e-05,True
9.700000000000001,0.63,Spike,0.5,0.5000324144,0.01656547415419985,6.482880000002744e-05,True
9.700000000000001,0.62,Spike,0.5,0.5000338494,0.016928108690065887,6.769879999990458e-05,True
9.700000000000001,0.61,Spike,0.5,0.5000354548,0.017330751120942227,7.090960000000202e-05,True
9.700000000000001,0.6,Spike,0.5,0.500036554,0.01760219220007365,7.310800000004392e-05,True
9.700000000000001,0.59,Spike,0.5,0.5000367688,0.017648103708745862,7.353760000006204e-05,True
9.700000000000001,0.5800000000000001,Spike,0.5,0.5000371754,0.017736563178601217,7.4350800000067e-05,True
9.700000000000001,0.5700000000000001,Spike,0.5,0.5000377708,0.017866810937727087,7.554160000000643e-05,True
9.700000000000001,0.56,Spike,0.5,0.5000385454,0.01803780802221789,7.709080000006807e-05,True
9.700000000000001,0.55,Spike,0.5,0.5000394962,0.018248295592410573,7.899239999997754e-05,True
9.700000000000001,0.54,Spike,0.5,0.5000406166,0.01849681009528791,8.123319999997491e-05,True
9.700000000000001,0.53,Spike,0.5,0.5000419025999999,0.018781752723528944,8.380519999984237e-05,True
9.700000000000001,0.52,Spike,0.5,0.5000433479999999,0.019101378999497196,8.66959999998862e-05,True
9.700000000000001,0.51,Spike,0.5,0.5000449484,0.01945390574897276,8.989680000004441e-05,True
9.700000000000001,0.5,Spike,0.5,0.5000464125999999,0.019775396131738922,9.28251999998686e-05,True
9.700000000000001,0.49,Spike,0.5,0.5000463998,0.019772255961784523,9.27995999999709e-05,True
9.700000000000001,0.48000000000000004,Spike,0.5,0.500046571,0.019803812076444043,9.314200000010153e-05,True
9.700000000000001,0.47000000000000003,Spike,0.5,0.50004692,0.019869791483805813,9.383999999990067e-05,True
9.700000000000001,0.46,Spike,0.5,0.5000474426,0.01996972794563686,9.488520000000555e-05,True
9.700000000000001,0.45,Spike,0.5,0.500048134,0.020103026380024754,9.626800000006597e-05,True
9.700000000000001,0.44,Spike,0.5,0.5000489862,0.0202689361156589,9.797240000009033e-05,True
9.700000000000001,0.43,Spike,0.5,0.5000499976,0.02046656660134483,9.999520000003592e-05,True
9.700000000000001,0.42000000000000004,Spike,0.5,0.5000511604,0.0206949271431857,0.00010232079999994426,True
9.700000000000001,0.41000000000000003,Spike,0.5,0.5000524724,0.020952935732932602,0.00010494479999989537,True
9.700000000000001,0.4,Spike,0.5,0.5000539298,0.021239428746827688,0.00010785959999992656,True
9.700000000000001,0.39,Spike,0.5,0.5000555258,0.021553202099796803,0.00011105160000002279,True
9.700000000000001,0.38,Spike,0.5,0.5000572586,0.02189303051233266,0.00011451720000010823,True
9.700000000000001,0.37,Spike,0.5,0.5000571664,0.02187956823367247,0.00011433279999994994,True
9.700000000000001,0.36000000000000004,Spike,0.5,0.5000571646,0.02187834913960653,0.00011432920000009617,True
9.700000000000001,0.35000000000000003,Spike,0.5,0.5000573288,0.021905268647382375,0.00011465759999995662,True
9.700000000000001,0.34,Spike,0.5,0.5000576574,0.021960137801645935,0.00011531479999993266,True
9.700000000000001,0.33,Spike,0.5,0.5000581434,0.022042692294026844,0.00011628679999997615,True
9.700000000000001,0.32,Spike,0.5,0.5000587824,0.02215254491898228,0.00011756480000002512,True
9.700000000000001,0.31,Spike,0.5,0.5000595686,0.022289245579449172,0.00011913720000000794,True
9.700000000000001,0.3,Spike,0.5,0.5000604992000001,0.022452239154966563,0.0001209984000001274,True
9.700000000000001,0.29000000000000004,Spike,0.5,0.5000615714,0.022640895124374137,0.00012314279999992017,True
9.700000000000001,0.28,Spike,0.5,0.5000627784,0.022854547298009047,0.00012555680000003733,True
9.700000000000001,0.27,Spike,0.5,0.5000641165999999,0.023092443220442967,0.00012823319999988314,True
9.700000000000001,0.26,Spike,0.5,0.5000655848000001,0.023353803368444365,0.0001311696000001472,True
9.700000000000001,0.25,Spike,0.5,0.5000671764,0.023637804993777822,0.00013435279999995942,True
9.700000000000001,0.24000000000000002,Spike,0.5,0.5000687976,0.023927651250256577,0.0001375952000000069,True
9.700000000000001,0.23,Spike,0.5,0.500068497,0.02388247428086014,0.0001369940000000014,True
9.700000000000001,0.22,Spike,0.5,0.5000683568000001,0.023860478474248954,0.00013671360000011568,True
9.700000000000001,0.21000000000000002,Spike,0.5,0.5000683726,0.02386170747712984,0.00013674520000006574,True
9.700000000000001,0.2,Spike,0.5,0.5000685404,0.02388612000798319,0.00013708080000007783,True
