epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
14.8,0.56,Uniform,0.5,0.5000891712000001,0.027049115899017366,0.00017834240000014212,True
14.8,0.55,Uniform,0.5,0.5000878866,0.026864946499076076,0.00017577320000006225,True
14.8,0.54,Uniform,0.5,0.500086736,0.026699835662175552,0.00017347199999995233,True
14.8,0.53,Uniform,0.5,0.5000857078,0.026551902450769327,0.0001714155999998912,True
14.8,0.52,Uniform,0.5,0.5000847926,0.026419469178011787,0.0001695852000000997,True
14.8,0.51,Uniform,0.5,0.5000839756000001,0.02630107951571842,0.0001679512000001271,True
14.8,0.5,Uniform,0.5,0.5000832448,0.02619541450341021,0.00016648959999998603,True
14.8,0.49,Uniform,0.5,0.5000825988,0.026101307747204185,0.00016519760000011097,True
14.8,0.48000000000000004,Uniform,0.5,0.5000820244,0.026017728648592885,0.00016404880000009392,True
14.8,0.47000000000000003,Uniform,0.5,0.5000815160000001,0.025943721695393385,0.00016303200000011842,True
14.8,0.46,Uniform,0.5,0.5000810654,0.025878441637460312,0.00016213079999993774,True
14.8,0.45,Uniform,0.5,0.5000806720000001,0.02582113523832396,0.00016134400000011873,True
14.8,0.44,Uniform,0.5,0.5000803262,0.02577109523283971,0.00016065239999996095,True
14.8,0.43,Uniform,0.5,0.500080028,0.025727700586525605,0.0001600559999999085,True
14.8,0.42000000000000004,Uniform,0.5,0.500079769,0.0256903630522963,0.0001595379999999036,True
14.8,0.41000000000000003,Uniform,0.5,0.5000795506000001,0.025658549675024987,0.0001591012000001779,True
14.8,0.4,Uniform,0.5,0.5000793642000001,0.025631792162707875,0.0001587284000001965,True
14.8,0.39,Uniform,0.5,0.5000792096,0.02560962889319713,0.00015841919999992626,True
14.8,0.38,Uniform,0.5,0.5000790838,0.02559165777512495,0.00015816759999998098,True
14.8,0.37,Uniform,0.5,0.5000789846,0.025577502664530672,0.0001579691999999966,True
14.8,0.36000000000000004,Uniform,0.5,0.5000789078,0.025566812326080126,0.0001578155999999442,True
14.8,0.35000000000000003,Uniform,0.5,0.5000788516000001,0.025559270009800048,0.0001577032000001921,True
14.8,0.34,Uniform,0.5,0.5000788161999999,0.025554570535915345,0.0001576323999998852,True
14.8,0.33,Uniform,0.5,0.5000787969999999,0.025552436126753033,0.0001575939999998166,True
14.8,0.32,Uniform,0.5,0.5000787952000001,0.025552609699585456,0.00015759040000018487,True
14.8,0.31,Uniform,0.5,0.5000788070000001,0.02555485210517514,0.00015761400000013914,True
14.8,0.3,Uniform,0.5,0.5000788312000001,0.025558939270439854,0.00015766240000014697,True
14.8,0.29000000000000004,Uniform,0.5,0.5000788652,0.025564671317929118,0.00015773040000000016,True
14.8,0.28,Uniform,0.5,0.5000789104,0.025571833010034115,0.00015782079999993037,True
14.8,0.27,Uniform,0.5,0.5000789634,0.025580252166525663,0.0001579268000000411,True
14.8,0.26,Uniform,0.5,0.5000790246000001,0.025589752203011993,0.00015804920000017653,True
14.8,0.25,Uniform,0.5,0.5000790914000001,0.02560016709146384,0.0001581828000001284,True
14.8,0.24000000000000002,Uniform,0.5,0.5000791632,0.02561134460115325,0.00015832640000001952,True
14.8,0.23,Uniform,0.5,0.5000792402,0.025623146532792414,0.000158480400000105,True
14.8,0.22,Uniform,0.5,0.5000793206,0.025635418458556998,0.00015864120000008697,True
14.8,0.21000000000000002,Uniform,0.5,0.5000794023999999,0.025648040706995452,0.00015880479999985653,True
14.8,0.2,Uniform,0.5,0.5000794868,0.02566088930357239,0.00015897360000005634,True
14.8,0.19,Uniform,0.5,0.5000795704000001,0.025673844261630902,0.00015914080000012376,True
14.8,0.18000000000000002,Uniform,0.5,0.5000796559999999,0.025686792704032707,0.000159311999999856,True
14.8,0.17,Uniform,0.5,0.5000797392,0.025699630271550644,0.0001594784000000793,True
14.8,0.16,Uniform,0.5,0.5000798216,0.025712259067352344,0.00015964319999994814,True
14.8,0.15000000000000002,Uniform,0.5,0.5000799018,0.025724573409811487,0.00015980359999989702,True
14.8,0.14,Uniform,0.5,0.5000799784,0.02573649381191384,0.0001599567999999163,True
14.8,0.13,Uniform,0.5,0.5000800543999999,0.025747927680063967,0.0001601087999998363,True
14.8,0.12,Uniform,0.5,0.5000801252,0.02575880440878495,0.000160250400000006,True
14.8,0.11,Uniform,0.5,0.5000801927999999,0.025769040912264,0.00016038559999986823,True
14.8,0.09999999999999999,Uniform,0.5,0.5000802544,0.025778577972249264,0.00016050880000006984,True
14.8,0.09,Uniform,0.5,0.5000803109999999,0.025787348405895485,0.00016062199999988813,True
14.8,0.08,Uniform,0.5,0.5000803632,0.025795295496412428,0.00016072640000008853,True
14.8,0.06999999999999999,Uniform,0.5,0.5000804087999999,0.02580238176866372,0.0001608175999998629,True
14.8,0.060000000000000005,Uniform,0.5,0.5000804494,0.025808563079774284,0.00016089879999992007,True
14.8,0.05,Uniform,0.5,0.500080482,0.02581380767200727,0.00016096399999998567,True
14.8,0.04,Uniform,0.5,0.5000805110000001,0.025818090566259475,0.00016102200000012168,True
14.8,0.03,Uniform,0.5,0.5000805314,0.025821409017273658,0.00016106279999994477,True
14.8,0.02,Uniform,0.5,0.5000805474,0.02582375460259232,0.00016109479999992793,True
14.8,0.01,Uniform,0.5,0.5000805556,0.025825142168261355,0.0001611111999999526,True
14.700000000000001,0.99,Uniform,0.155369,0.5262830110000001,0.4561712403052648,0.05256602200000016,False
14.700000000000001,0.98,Uniform,0.008721,0.5263490862,0.45382078684739696,0.052698172399999965,False
14.700000000000001,0.97,Uniform,0.256722,0.5256900274,0.45160455828857665,0.051380054800000075,False
14.700000000000001,0.9600000000000001,Uniform,1.0,0.5259854566,0.44920931005000425,0.05197091319999991,False
14.700000000000001,0.9500000000000001,Uniform,1.0,0.5255672238,0.4472896633310284,0.051134447599999966,False
14.700000000000001,0.9400000000000001,Uniform,0.029096,0.524727502,0.44246938405890535,0.049455003999999914,False
14.700000000000001,0.93,Uniform,0.033391,0.5241518276,0.4376784089669897,0.04830365520000002,False
14.700000000000001,0.92,Uniform,0.064324,0.523548356,0.4335226201446613,0.047096712000000096,False
14.700000000000001,0.91,Uniform,0.5624,0.5231954823999999,0.4313792160616235,0.04639096479999982,False
14.700000000000001,0.9,Uniform,0.111952,0.5234721461999999,0.43393470576395493,0.046944292399999865,False
14.700000000000001,0.89,Uniform,0.15657,0.5229963672,0.4300439647092001,0.04599273439999996,False
14.700000000000001,0.88,Uniform,0.054518,0.5229031794,0.426605642603211,0.04580635879999995,False
14.700000000000001,0.87,Uniform,0.059254,0.5217772848,0.4169883800170464,0.043554569599999926,False
14.700000000000001,0.86,Uniform,0.118419,0.5206799234,0.40848789532066704,0.041359846800000044,False
14.700000000000001,0.85,Uniform,1.0,0.520759611,0.4078574017657425,0.04151922200000002,False
14.700000000000001,0.8400000000000001,Uniform,0.252308,0.5196215852,0.39962105861158803,0.03924317040000003,False
14.700000000000001,0.8300000000000001,Uniform,0.147667,0.5188298332,0.38813792429282384,0.03765966639999996,False
14.700000000000001,0.8200000000000001,Uniform,1.0,0.5172614218,0.37481402897704014,0.03452284360000002,False
14.700000000000001,0.81,Uniform,0.308478,0.5105138504000001,0.29516444413725207,0.02102770080000016,False
14.700000000000001,0.8,Uniform,0.228364,0.5078555438000001,0.2529622023301585,0.015711087600000173,False
14.700000000000001,0.79,Uniform,0.876052,0.5059833565999999,0.2197262316182564,0.011966713199999868,False
14.700000000000001,0.78,Uniform,0.293978,0.5041160238,0.1821864829825241,0.008232047599999959,False
14.700000000000001,0.77,Uniform,0.633276,0.5023041544,0.13701256209488136,0.004608308799999961,False
14.700000000000001,0.76,Uniform,0.536881,0.5007335104,0.07544000471713821,0.0014670208000000518,False
14.700000000000001,0.75,Uniform,0.499994,0.5002689136,0.04662249025013958,0.0005378272000000628,True
14.700000000000001,0.74,Uniform,0.5,0.5002090017999999,0.041123357729275736,0.00041800359999988324,True
14.700000000000001,0.73,Uniform,0.5,0.5001789625999999,0.0380654343684915,0.0003579251999998867,True
14.700000000000001,0.72,Uniform,0.5,0.5001597778,0.03597912050404896,0.0003195555999999655,True
14.700000000000001,0.7100000000000001,Uniform,0.5,0.5001464554,0.03445348249380316,0.00029291080000004577,True
14.700000000000001,0.7000000000000001,Uniform,0.5,0.5001363961999999,0.03325683933472531,0.00027279239999988825,True
14.700000000000001,0.6900000000000001,Uniform,0.5,0.5001284901999999,0.03228794205257284,0.0002569803999998843,True
14.700000000000001,0.68,Uniform,0.5,0.5001221176,0.031486561958463534,0.0002442352000000536,True
14.700000000000001,0.67,Uniform,0.5,0.5001168746,0.03081393120809765,0.00023374919999996635,True
14.700000000000001,0.66,Uniform,0.5,0.5001125046,0.03024344893503842,0.00022500920000001479,True
14.700000000000001,0.65,Uniform,0.5,0.5001088188,0.029756098961333056,0.0002176376000000424,True
14.700000000000001,0.64,Uniform,0.5,0.5001056892000001,0.02933771288890314,0.00021137840000018393,True
14.700000000000001,0.63,Uniform,0.5,0.5001030208,0.02897740506199947,0.0002060416000000398,True
14.700000000000001,0.62,Uniform,0.5,0.5001002752,0.02860343328927232,0.00020055039999999913,True
14.700000000000001,0.61,Uniform,0.5,0.5000977744,0.028258534197365962,0.00019554880000005603,True
14.700000000000001,0.6,Uniform,0.5,0.5000955604,0.027950445482197283,0.00019112080000005527,True
14.700000000000001,0.59,Uniform,0.5,0.5000935922,0.02767470163699039,0.0001871844000000955,True
14.700000000000001,0.5800000000000001,Uniform,0.5,0.5000918394,0.02742756370269406,0.00018367880000003112,True
14.700000000000001,0.5700000000000001,Uniform,0.5,0.5000902744,0.027205834113849012,0.00018054879999995777,True
14.700000000000001,0.56,Uniform,0.5,0.5000888783999999,0.02700679872984468,0.00017775679999987304,True
14.700000000000001,0.55,Uniform,0.5,0.5000876324,0.026828151606426293,0.00017526479999996347,True
14.700000000000001,0.54,Uniform,0.5,0.5000865162,0.02666786920601148,0.00017303239999999498,True
14.700000000000001,0.53,Uniform,0.5,0.5000855198,0.026524146506901818,0.0001710396000000891,True
14.700000000000001,0.52,Uniform,0.5,0.5000846278,0.02639541021320434,0.0001692555999999179,True
14.700000000000001,0.51,Uniform,0.5,0.5000838315999999,0.026280254567055916,0.0001676631999998346,True
14.700000000000001,0.5,Uniform,0.5,0.5000831250000001,0.026177433681241598,0.00016625000000014545,True
14.700000000000001,0.49,Uniform,0.5,0.5000824918,0.026085844032626426,0.00016498359999994605,True
14.700000000000001,0.48000000000000004,Uniform,0.5,0.5000819322000001,0.026004459292279465,0.00016386440000015767,True
14.700000000000001,0.47000000000000003,Uniform,0.5,0.5000814382000001,0.025932387713750695,0.0001628764000001226,True
14.700000000000001,0.46,Uniform,0.5,0.5000809994000001,0.0258688136049813,0.00016199880000011824,True
14.700000000000001,0.45,Uniform,0.5,0.5000806166,0.02581299738096997,0.00016123320000005492,True
14.700000000000001,0.44,Uniform,0.5,0.5000802799999999,0.025764280983029866,0.00016055999999986525,True
14.700000000000001,0.43,Uniform,0.5,0.5000799887999999,0.025722037026993765,0.00015997759999986094,True
14.700000000000001,0.42000000000000004,Uniform,0.5,0.500079739,0.025685713102578965,0.0001594780000000462,True
14.700000000000001,0.41000000000000003,Uniform,0.5,0.5000795242,0.025654793671972587,0.00015904840000002807,True
14.700000000000001,0.4,Uniform,0.5,0.5000793434,0.0256288103267715,0.00015868680000008517,True
14.700000000000001,0.39,Uniform,0.5,0.500079195,0.02560732348738955,0.00015838999999995274,True
14.700000000000001,0.38,Uniform,0.5,0.5000790714,0.025589937894465294,0.00015814279999992742,True
14.700000000000001,0.37,Uniform,0.5,0.5000789752000001,0.025576289132900946,0.00015795040000021743,True
14.700000000000001,0.36000000000000004,Uniform,0.5,0.5000789014,0.025566038921438425,0.00015780279999999536,True
14.700000000000001,0.35000000000000003,Uniform,0.5,0.5000788484,0.025558865105980714,0.00015769680000010666,True
14.700000000000001,0.34,Uniform,0.5,0.5000788156,0.02555448084811507,0.00015763120000000796,True
14.700000000000001,0.33,Uniform,0.5,0.5000787988000001,0.025552611709149232,0.00015759760000011447,True
14.700000000000001,0.32,Uniform,0.5,0.500078798,0.025553008360802716,0.00015759599999998208,True
14.700000000000001,0.31,Uniform,0.5,0.5000788098,0.025555437519474918,0.00015761959999993636,True
14.700000000000001,0.3,Uniform,0.5,0.5000788338000001,0.02555967058501851,0.00015766760000013313,True
14.700000000000001,0.29000000000000004,Uniform,0.5,0.500078871,0.02556551227685365,0.00015774200000007177,True
14.700000000000001,0.28,Uniform,0.5,0.5000789172,0.025572762630205838,0.00015783439999994542,True
14.700000000000001,0.27,Uniform,0.5,0.5000789698,0.02558124457492419,0.00015793959999998997,True
14.700000000000001,0.26,Uniform,0.5,0.5000790324,0.025590780015937675,0.00015806479999991296,True
14.700000000000001,0.25,Uniform,0.5,0.5000790984,0.025601222067053415,0.0001581967999999545,True
14.700000000000001,0.24000000000000002,Uniform,0.5,0.50007917,0.025612405162029138,0.00015834000000003456,True
14.700000000000001,0.23,Uniform,0.5,0.5000792474,0.02562419181629424,0.0001584947999999642,True
14.700000000000001,0.22,Uniform,0.5,0.500079326,0.025636445894416476,0.00015865200000009239,True
14.700000000000001,0.21000000000000002,Uniform,0.5,0.5000794084,0.025649033745325053,0.00015881679999996123,True
14.700000000000001,0.2,Uniform,0.5,0.5000794928000001,0.02566183987497198,0.00015898560000016104,True
14.700000000000001,0.19,Uniform,0.5,0.5000795774,0.025674739359390655,0.00015915479999994986,True
14.700000000000001,0.18000000000000002,Uniform,0.5,0.5000796608000001,0.025687636516334125,0.00015932160000020623,True
14.700000000000001,0.17,Uniform,0.5,0.500079744,0.025700411564708127,0.00015948799999998542,True
14.700000000000001,0.16,Uniform,0.5,0.5000798258,0.025712976066972457,0.00015965159999997702,True
14.700000000000001,0.15000000000000002,Uniform,0.5,0.5000799060000001,0.0257252232480147,0.00015981200000014795,True
14.700000000000001,0.14,Uniform,0.5,0.5000799828,0.02573707736960065,0.00015996559999997828,True
14.700000000000001,0.13,Uniform,0.5,0.5000800578,0.025748445392032516,0.00016011559999995484,True
14.700000000000001,0.12,Uniform,0.5,0.500080128,0.025759249388664827,0.00016025600000002527,True
14.700000000000001,0.11,Uniform,0.5,0.5000801954,0.025769425572699293,0.00016039080000007644,True
14.700000000000001,0.09999999999999999,Uniform,0.5,0.5000802564,0.025778900321957506,0.0001605127999999567,True
14.700000000000001,0.09,Uniform,0.5,0.5000803128,0.0257876094507962,0.00016062559999996395,True
14.700000000000001,0.08,Uniform,0.5,0.5000803648,0.025795505750729295,0.0001607295999999092,True
14.700000000000001,0.06999999999999999,Uniform,0.5,0.5000804099999999,0.02580254745220527,0.00016081999999983942,True
14.700000000000001,0.060000000000000005,Uniform,0.5,0.5000804502,0.025808682612391463,0.00016090040000005246,True
14.700000000000001,0.05,Uniform,0.5,0.5000804836,0.02581389011493433,0.0001609672000000284,True
14.700000000000001,0.04,Uniform,0.5,0.5000805112,0.025818140134910565,0.00016102239999993273,True
14.700000000000001,0.03,Uniform,0.5,0.5000805316,0.02582144105534461,0.00016106319999997787,True
14.700000000000001,0.02,Uniform,0.5,0.5000805464,0.025823770970012674,0.0001610927999999845,True
14.700000000000001,0.01,Uniform,0.5,0.5000805554000001,0.02582514480525082,0.00016111080000014155,True
14.600000000000001,0.99,Uniform,0.010834,0.526677676,0.45473499147888635,0.05335535200000008,False
14.600000000000001,0.98,Uniform,0.012272,0.5264359784,0.45284490756728296,0.05287195680000001,False
14.600000000000001,0.97,Uniform,1.0,0.5262478426,0.45113570517360463,0.05249568520000003,False
14.600000000000001,0.9600000000000001,Uniform,0.266498,0.525230161,0.44798148312558783,0.050460321999999946,False
14.600000000000001,0.9500000000000001,Uniform,0.025819,0.5251039507999999,0.44558765324660726,0.05020790159999988,False
14.600000000000001,0.9400000000000001,Uniform,0.030066,0.5245078738,0.4406073184592483,0.04901574759999994,False
14.600000000000001,0.93,Uniform,0.034569,0.5239542474000001,0.4360368462856247,0.047908494800000145,False
14.600000000000001,0.92,Uniform,0.169073,0.523330572,0.43236187547769994,0.04666114399999999,False
14.600000000000001,0.91,Uniform,1.0,0.5239002269999999,0.4357533857528408,0.04780045399999988,False
14.600000000000001,0.9,Uniform,0.06199,0.5233284816,0.43192046246256915,0.04665696320000001,False
14.600000000000001,0.89,Uniform,0.33089,0.5229245511999999,0.4296386994032181,0.04584910239999984,False
14.600000000000001,0.88,Uniform,0.055426,0.5224537191999999,0.423269889116281,0.04490743839999989,False
14.600000000000001,0.87,Uniform,0.074085,0.5213405790000001,0.41376430431627936,0.04268115800000016,False
14.600000000000001,0.86,Uniform,0.257353,0.5203950996,0.4064996328047219,0.04079019919999993,False
14.600000000000001,0.85,Uniform,0.105729,0.5202538308,0.40469155967667886,0.04050766159999997,False
14.600000000000001,0.8400000000000001,Uniform,1.0,0.5193640704,0.3952718522511355,0.03872814079999998,False
14.600000000000001,0.8300000000000001,Uniform,1.0,0.5173548902,0.37562344797275626,0.034709780400000056,False
14.600000000000001,0.8200000000000001,Uniform,0.193726,0.5158803844,0.3609821998631953,0.031760768799999894,False
14.600000000000001,0.81,Uniform,0.467002,0.5090489642,0.2698492400317845,0.01809792840000002,False
14.600000000000001,0.8,Uniform,0.554331,0.5068711251999999,0.23797697080006494,0.013742250399999767,False
14.600000000000001,0.79,Uniform,0.381367,0.5051665512,0.20287974858917807,0.01033310239999996,False
14.600000000000001,0.78,Uniform,0.47362,0.503191961,0.1621916404426781,0.006383921999999931,False
14.600000000000001,0.77,Uniform,0.592831,0.5015741754,0.11067917147703088,0.003148350800000088,False
14.600000000000001,0.76,Uniform,0.504181,0.5003536174000001,0.053415069920103364,0.0007072348000001227,False
14.600000000000001,0.75,Uniform,0.5,0.5002358393999999,0.043674308411227845,0.00047167879999987505,True
14.600000000000001,0.74,Uniform,0.5,0.5001944053999999,0.039667006669607374,0.00038881079999986135,True
14.600000000000001,0.73,Uniform,0.5,0.5001702964,0.03713726097864981,0.0003405927999999836,True
14.600000000000001,0.72,Uniform,0.5,0.5001540576,0.03533185195668096,0.00030811519999995873,True
14.600000000000001,0.7100000000000001,Uniform,0.5,0.5001423344,0.03396793530128529,0.0002846687999999986,True
14.600000000000001,0.7000000000000001,Uniform,0.5,0.5001332874,0.03287879779337543,0.00026657479999991907,True
14.600000000000001,0.6900000000000001,Uniform,0.5,0.5001260792,0.03198608905274769,0.0002521583999999244,True
14.600000000000001,0.68,Uniform,0.5,0.5001202022,0.031241244789017426,0.00024040439999994945,True
14.600000000000001,0.67,Uniform,0.5,0.5001153234,0.0306119476657267,0.0002306467999999562,True
14.600000000000001,0.66,Uniform,0.5,0.5001112362,0.030075584832209158,0.00022247239999995116,True
14.600000000000001,0.65,Uniform,0.5,0.5001077714,0.029615611601357252,0.00021554279999991266,True
14.600000000000001,0.64,Uniform,0.5,0.5001048173999999,0.029219545755156506,0.00020963479999980272,True
14.600000000000001,0.63,Uniform,0.5,0.5001022924,0.02887768202861115,0.00020458480000007384,True
14.600000000000001,0.62,Uniform,0.5,0.5000995880000001,0.028507686839581436,0.00019917600000018965,True
14.600000000000001,0.61,Uniform,0.5,0.500097184,0.028175734728124447,0.00019436800000005583,True
14.600000000000001,0.6,Uniform,0.5,0.5000950507999999,0.02787865745077533,0.0001901015999998812,True
14.600000000000001,0.59,Uniform,0.5,0.5000931532,0.02761235601707128,0.00018630640000005805,True
14.600000000000001,0.5800000000000001,Uniform,0.5,0.5000914602,0.027373353828085725,0.0001829203999998974,True
14.600000000000001,0.5700000000000001,Uniform,0.5,0.5000899492,0.027158652554446328,0.00017989840000010027,True
14.600000000000001,0.56,Uniform,0.5,0.5000885944,0.02696573041379073,0.00017718879999994996,True
14.600000000000001,0.55,Uniform,0.5,0.5000873842,0.02679242014940201,0.0001747683999999694,True
14.600000000000001,0.54,Uniform,0.5,0.500086301,0.02663679768791685,0.00017260199999991066,True
14.600000000000001,0.53,Uniform,0.5,0.5000853344,0.026497147628193166,0.00017066880000005114,True
14.600000000000001,0.52,Uniform,0.5,0.5000844665999999,0.026371993995341774,0.00016893319999988776,True
14.600000000000001,0.51,Uniform,0.5,0.5000836949999999,0.026259981666318773,0.00016738999999987847,True
14.600000000000001,0.5,Uniform,0.5,0.5000830042,0.026159925409237422,0.00016600839999991734,True
14.600000000000001,0.49,Uniform,0.5,0.5000823904,0.026070753895722425,0.0001647808000000417,True
14.600000000000001,0.48000000000000004,Uniform,0.5,0.500081845,0.025991515530181884,0.0001636899999999386,True
14.600000000000001,0.47000000000000003,Uniform,0.5,0.5000813624,0.02592133822072651,0.00016272480000001366,True
14.600000000000001,0.46,Uniform,0.5,0.5000809362,0.025859421268787146,0.00016187240000009595,True
14.600000000000001,0.45,Uniform,0.5,0.500080563,0.025805070933000794,0.00016112600000006694,True
14.600000000000001,0.44,Uniform,0.5,0.5000802362000001,0.025757640674414106,0.00016047240000016672,True
14.600000000000001,0.43,Uniform,0.5,0.500079952,0.025716525401582577,0.0001599039999999885,True
14.600000000000001,0.42000000000000004,Uniform,0.5,0.5000797072000001,0.02568120004334302,0.00015941440000011298,True
14.600000000000001,0.41000000000000003,Uniform,0.5,0.5000794992,0.025651145655160978,0.0001589984000001099,True
14.600000000000001,0.4,Uniform,0.5,0.500079324,0.025625919411388146,0.00015864799999998347,True
14.600000000000001,0.39,Uniform,0.5,0.5000791795999999,0.025605092535792504,0.00015835919999984682,True
14.600000000000001,0.38,Uniform,0.5,0.5000790606000001,0.0255882840356071,0.00015812120000013863,True
14.600000000000001,0.37,Uniform,0.5,0.5000789666000001,0.025575131459332066,0.00015793320000012656,True
14.600000000000001,0.36000000000000004,Uniform,0.5,0.500078897,0.025565307026622307,0.00015779399999993338,True
14.600000000000001,0.35000000000000003,Uniform,0.5,0.5000788453999999,0.025558502353432388,0.00015769079999983227,True
14.600000000000001,0.34,Uniform,0.5,0.5000788156,0.02555442224018384,0.00015763120000000796,True
14.600000000000001,0.33,Uniform,0.5,0.5000787998,0.02555282356659172,0.0001575996000000579,True
14.600000000000001,0.32,Uniform,0.5,0.5000788008,0.02555342950968149,0.00015760160000000134,True
14.600000000000001,0.31,Uniform,0.5,0.500078813,0.025556040994596452,0.0001576260000000218,True
14.600000000000001,0.3,Uniform,0.5,0.5000788394,0.02556042208788951,0.0001576787999999496,True
14.600000000000001,0.29000000000000004,Uniform,0.5,0.5000788772,0.025566372890847833,0.00015775439999998753,True
14.600000000000001,0.28,Uniform,0.5,0.5000789228,0.025573706780741456,0.00015784559999998393,True
14.600000000000001,0.27,Uniform,0.5,0.5000789766,0.025582247829087464,0.000157953200000005,True
14.600000000000001,0.26,Uniform,0.5,0.5000790387999999,0.02559182537484378,0.00015807759999986182,True
14.600000000000001,0.25,Uniform,0.5,0.5000791056,0.025602280620660424,0.00015821120000003575,True
14.600000000000001,0.24000000000000002,Uniform,0.5,0.5000791768,0.025613471090186104,0.0001583536000000496,True
14.600000000000001,0.23,Uniform,0.5,0.5000792546,0.025625243443348694,0.00015850920000004542,True
14.600000000000001,0.22,Uniform,0.5,0.5000793332,0.025637473140393198,0.00015866639999995158,True
14.600000000000001,0.21000000000000002,Uniform,0.5,0.500079415,0.025650025833043953,0.00015882999999994318,True
14.600000000000001,0.2,Uniform,0.5,0.5000794992,0.02566278701125496,0.0001589984000001099,True
14.600000000000001,0.19,Uniform,0.5,0.5000795826,0.025675645188776644,0.00015916519999992218,True
14.600000000000001,0.18000000000000002,Uniform,0.5,0.5000796672000001,0.025688479387887025,0.00015933440000015509,True
14.600000000000001,0.17,Uniform,0.5,0.5000797488000001,0.025701193056140416,0.0001594976000001136,True
14.600000000000001,0.16,Uniform,0.5,0.5000798318,0.025713689001532283,0.00015966360000008173,True
14.600000000000001,0.15000000000000002,Uniform,0.5,0.5000799102,0.02572587463342825,0.0001598203999999548,True
14.600000000000001,0.14,Uniform,0.5,0.5000799861999999,0.025737656853654586,0.00015997239999987478,True
14.600000000000001,0.13,Uniform,0.5,0.5000800616000001,0.02574896027621439,0.00016012320000013958,True
14.600000000000001,0.12,Uniform,0.5,0.5000801311999999,0.02575969886050424,0.00016026239999988867,True
14.600000000000001,0.11,Uniform,0.5,0.5000801974,0.025769804845213424,0.0001603947999999633,True
14.600000000000001,0.09999999999999999,Uniform,0.5,0.500080259,0.025779215955846653,0.00016051799999994287,True
14.600000000000001,0.09,Uniform,0.5,0.5000803146,0.02578787368745028,0.00016062920000003977,True
14.600000000000001,0.08,Uniform,0.5,0.5000803648,0.02579572437618567,0.0001607295999999092,True
14.600000000000001,0.06999999999999999,Uniform,0.5,0.5000804106,0.025802711746804936,0.0001608211999999387,True
14.600000000000001,0.060000000000000005,Uniform,0.5,0.5000804512,0.02580880283189326,0.0001609023999999959,True
14.600000000000001,0.05,Uniform,0.5,0.5000804836,0.025813973393102405,0.0001609672000000284,True
14.600000000000001,0.04,Uniform,0.5,0.5000805112,0.025818198980517484,0.00016102239999993273,True
14.600000000000001,0.03,Uniform,0.5,0.5000805319999999,0.025821467876819833,0.00016106399999982202,True
14.600000000000001,0.02,Uniform,0.5,0.5000805476,0.02582378097335257,0.00016109519999996103,True
14.600000000000001,0.01,Uniform,0.5,0.5000805551999999,0.02582514881275214,0.0001611103999998864,True
14.5,0.99,Uniform,1.0,0.5266524043999999,0.45408099904066324,0.05330480879999988,False
14.5,0.98,Uniform,0.01201,0.5260535832,0.452261787300297,0.052107166399999905,False
14.5,0.97,Uniform,0.037939,0.5254696364,0.4489227538482436,0.05093927279999999,False
14.5,0.9600000000000001,Uniform,0.039356,0.525363052,0.44851131664852384,0.050726103999999994,False
14.5,0.9500000000000001,Uniform,0.026972,0.5248736386,0.44363708239529354,0.04974727720000005,False
14.5,0.9400000000000001,Uniform,0.031129,0.5242894916,0.4387677488443424,0.04857898320000009,False
14.5,0.93,Uniform,0.061631,0.5236762774000001,0.434524871172619,0.047352554800000224,False
14.5,0.92,Uniform,0.18806,0.523269531,0.4320167799980647,0.04653906199999991,False
14.5,0.91,Uniform,0.726246,0.5236000482,0.43489502626542825,0.04720009639999989,False
14.5,0.9,Uniform,0.112884,0.523144138,0.43116931039292894,0.04628827600000007,False
14.5,0.89,Uniform,0.052915,0.5232284309999999,0.42958851796098135,0.04645686199999988,False
14.5,0.88,Uniform,0.056636,0.52207667,0.41972979206184247,0.04415334000000004,False
14.5,0.87,Uniform,0.113284,0.5209284348000001,0.410722534059004,0.041856869600000124,False
14.5,0.86,Uniform,0.096712,0.5208111261999999,0.4098705591171306,0.04162225239999984,False
14.5,0.85,Uniform,0.235835,0.5197309435999999,0.4006227606012294,0.03946188719999988,False
14.5,0.8400000000000001,Uniform,0.224684,0.5188205386,0.3917913622369911,0.037641077199999984,False
14.5,0.8300000000000001,Uniform,1.0,0.5173869162000001,0.37301623158713654,0.034773832400000204,False
14.5,0.8200000000000001,Uniform,0.210682,0.5132892248,0.3284948225688453,0.02657844960000011,False
14.5,0.81,Uniform,0.264906,0.5079122766,0.2552925455754769,0.01582455320000009,False
14.5,0.8,Uniform,0.687385,0.5061924428,0.22204790673449584,0.01238488559999995,False
14.5,0.79,Uniform,0.320376,0.5041522703999999,0.18449165288684977,0.00830454079999976,False
14.5,0.78,Uniform,0.707408,0.5024581732,0.13947338471711257,0.004916346399999938,False
14.5,0.77,Uniform,0.458296,0.500781513,0.07829654019796294,0.0015630259999999119,False
14.5,0.76,Uniform,0.499953,0.5002775796,0.04736795595616468,0.0005551591999999328,False
14.5,0.75,Uniform,0.5,0.5002143554,0.0416452167891845,0.000428710800000065,True
14.5,0.74,Uniform,0.5,0.500183022,0.0384924302276913,0.0003660439999999543,True
14.5,0.73,Uniform,0.5,0.5001630446,0.03634173059453185,0.00032608920000010144,True
14.5,0.72,Uniform,0.5,0.5001490843999999,0.03475904578645498,0.0002981687999998872,True
