epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.9,0.81,Spike,1.0,0.5293893991999999,0.47065000222247894,0.05877879839999989,False
15.9,0.8,Spike,0.068608,0.5277941582,0.4650062654117064,0.05558831639999995,False
15.9,0.79,Spike,0.008222,0.5282974507999999,0.4644702679411028,0.0565949015999998,False
15.9,0.78,Spike,0.010573,0.5279743700000001,0.4627853248836201,0.055948740000000274,False
15.9,0.77,Spike,0.01393,0.5277793248,0.4622692077038456,0.05555864960000001,False
15.9,0.76,Spike,0.005972,0.5281141644,0.461077411461107,0.05622832880000006,False
15.9,0.75,Spike,1.0,0.5273330250000001,0.4599036439513072,0.054666050000000244,False
15.9,0.74,Spike,1.0,0.5267526362,0.458807297453356,0.053505272400000026,False
15.9,0.73,Spike,1.0,0.527203067,0.4611963704037009,0.05440613399999994,False
15.9,0.72,Spike,1.0,0.5274085154,0.4562853020846653,0.0548170308,False
15.9,0.7100000000000001,Spike,0.056485,0.5260358102,0.4525285929020991,0.05207162040000002,False
15.9,0.7000000000000001,Spike,0.012871,0.5265342666,0.45044140305870217,0.053068533200000045,False
15.9,0.6900000000000001,Spike,1.0,0.5258064668,0.4473538177164317,0.051612933599999966,False
15.9,0.68,Spike,1.0,0.5259566176,0.44854197700505993,0.05191323520000002,False
15.9,0.67,Spike,0.038079,0.5253143268,0.4445894051306932,0.05062865360000002,False
15.9,0.66,Spike,1.0,0.5250594026000001,0.4408374320389368,0.050118805200000116,False
15.9,0.65,Spike,1.0,0.5241276878,0.4343399534824331,0.04825537559999993,False
15.9,0.64,Spike,0.03051,0.5242843899999999,0.43435037046816743,0.04856877999999987,False
15.9,0.63,Spike,1.0,0.5240588396,0.4318204693966365,0.048117679199999985,False
15.9,0.62,Spike,0.208862,0.5221648694,0.42216097877477066,0.04432973879999991,False
15.9,0.61,Spike,1.0,0.5221808342,0.42204508802738544,0.04436166840000011,False
15.9,0.6,Spike,1.0,0.5223259478,0.4186908896854057,0.044651895599999936,False
15.9,0.59,Spike,0.080318,0.5211810332,0.40994985112636273,0.042362066399999954,False
15.9,0.5800000000000001,Spike,1.0,0.520862889,0.40748021040802107,0.04172577799999999,False
15.9,0.5700000000000001,Spike,1.0,0.5203843662000001,0.40549382849802645,0.04076873240000012,False
15.9,0.56,Spike,0.640809,0.5190427722000001,0.39364604597159375,0.038085544400000115,False
15.9,0.55,Spike,0.201353,0.5185339834,0.38808198177429565,0.03706796680000002,False
15.9,0.54,Spike,0.466818,0.5185296326,0.38948144500561815,0.03705926519999991,False
15.9,0.53,Spike,0.114744,0.5175562061999999,0.3731423973512416,0.03511241239999974,False
15.9,0.52,Spike,1.0,0.51689017,0.36612984102019025,0.033780340000000075,False
15.9,0.51,Spike,1.0,0.5159030854,0.3567143861228345,0.03180617079999992,False
15.9,0.5,Spike,0.425218,0.5143553498,0.34444551016657576,0.028710699599999945,False
15.9,0.49,Spike,0.218934,0.5136376523999999,0.33061465815514257,0.027275304799999844,False
15.9,0.48000000000000004,Spike,0.200937,0.512259453,0.31427870528393675,0.02451890599999995,False
15.9,0.47000000000000003,Spike,0.212762,0.5106527788,0.2950662973319476,0.02130555760000008,False
15.9,0.46,Spike,0.268401,0.5091855900000001,0.2749415864291307,0.018371180000000153,False
15.9,0.45,Spike,0.741711,0.5079584381999999,0.2558695866432765,0.015916876399999724,False
15.9,0.44,Spike,0.710816,0.5071118388,0.2367463079256158,0.014223677599999984,False
15.9,0.43,Spike,0.26277,0.5058965432,0.21693745657674549,0.011793086399999986,False
15.9,0.42000000000000004,Spike,0.324898,0.5047130636,0.1964232256556952,0.009426127200000023,False
15.9,0.41000000000000003,Spike,0.486418,0.5036894420000001,0.17478588750087157,0.0073788840000001965,False
15.9,0.4,Spike,0.682921,0.5028287234,0.15156778905445797,0.00565744679999991,False
15.9,0.39,Spike,0.699128,0.502023427,0.1258162248168689,0.004046854000000044,False
15.9,0.38,Spike,0.604681,0.5011992618000001,0.09534986692916955,0.0023985236000001464,False
15.9,0.37,Spike,0.54514,0.5003847952,0.05354687446548735,0.0007695904000000198,False
15.9,0.36000000000000004,Spike,0.5,0.5001143016,0.030559807986423458,0.00022860320000006595,True
15.9,0.35000000000000003,Spike,0.5,0.5000992226000001,0.028519337365061584,0.00019844520000011912,True
15.9,0.34,Spike,0.5,0.500092696,0.027592856924817312,0.00018539199999989542,True
15.9,0.33,Spike,0.5,0.5000889652,0.027050324048088784,0.0001779304000000259,True
15.9,0.32,Spike,0.5,0.5000865624,0.02669718850915513,0.00017312480000009067,True
15.9,0.31,Spike,0.5,0.5000849184,0.026453613467570733,0.00016983680000004497,True
15.9,0.3,Spike,0.5,0.5000837462,0.02627957205452287,0.0001674923999999134,True
15.9,0.29000000000000004,Spike,0.5,0.5000828904,0.02615241193064123,0.00016578079999995943,True
15.9,0.28,Spike,0.5,0.5000822542,0.026058234369658956,0.00016450839999992972,True
15.9,0.27,Spike,0.5,0.5000817792,0.0259879786996724,0.00016355839999993016,True
15.9,0.26,Spike,0.5,0.5000814226,0.025935468696140947,0.0001628451999999836,True
15.9,0.25,Spike,0.5,0.5000811522,0.025896336749618564,0.0001623044000000906,True
15.9,0.24000000000000002,Spike,0.5,0.5000809535999999,0.025867394917181114,0.0001619071999998667,True
15.9,0.23,Spike,0.5,0.500080803,0.025846297588157457,0.00016160600000003633,True
15.9,0.22,Spike,0.5,0.5000806966,0.02583123214504052,0.0001613931999999707,True
15.9,0.21000000000000002,Spike,0.5,0.5000806186,0.025820827502009144,0.0001612371999999418,True
15.9,0.2,Spike,0.5,0.5000805668,0.025813994191142872,0.00016113360000002963,True
15.9,0.19,Spike,0.5,0.5000805322,0.025809890512828993,0.00016106440000007716,True
15.9,0.18000000000000002,Spike,0.5,0.5000805098,0.025807834191954968,0.0001610195999999231,True
15.9,0.17,Spike,0.5,0.5000804997999999,0.025807293473188588,0.0001609995999998226,True
15.9,0.16,Spike,0.5,0.5000804972,0.025807831633485146,0.0001609944000000585,True
15.9,0.15000000000000002,Spike,0.5,0.5000804990000001,0.02580911484884081,0.0001609980000001343,True
15.9,0.14,Spike,0.5,0.5000805058,0.02581086947806697,0.0001610115999999273,True
15.9,0.13,Spike,0.5,0.5000805131999999,0.025812878360571827,0.0001610263999998196,True
15.9,0.12,Spike,0.5,0.5000805215999999,0.02581497745665006,0.00016104319999987737,True
15.9,0.11,Spike,0.5,0.5000805306,0.025817032525368728,0.00016106120000003443,True
15.9,0.09999999999999999,Spike,0.5,0.5000805388,0.025818962410160524,0.0001610776000000591,True
15.9,0.09,Spike,0.5,0.5000805464,0.025820685342704607,0.0001610927999999845,True
15.9,0.08,Spike,0.5,0.5000805534,0.025822158116886963,0.00016110680000003264,True
15.9,0.06999999999999999,Spike,0.5,0.5000805564,0.025823364298757825,0.000161112800000085,True
15.9,0.060000000000000005,Spike,0.5,0.5000805588,0.025824299013898797,0.00016111760000003805,True
15.9,0.05,Spike,0.5,0.5000805614,0.02582495209138508,0.0001611228000000242,True
15.9,0.04,Spike,0.5,0.5000805608000001,0.02582537040838039,0.00016112160000014697,True
15.9,0.03,Spike,0.5,0.5000805614,0.025825583721735,0.0001611228000000242,True
15.9,0.02,Spike,0.5,0.500080561,0.025825648051627598,0.00016112199999995802,True
15.9,0.01,Spike,0.5,0.5000805591999999,0.02582562685225196,0.0001611183999998822,True
15.8,0.99,Spike,1.0,0.5302736464,0.47202081019723785,0.06054729279999993,False
15.8,0.98,Spike,8.9e-05,0.5304122416,0.4722665689215435,0.0608244832,False
15.8,0.97,Spike,0.000145,0.530391005,0.4725006509933352,0.06078201000000005,False
15.8,0.9600000000000001,Spike,0.000537,0.5298404738,0.47254402374607357,0.05968094759999998,False
15.8,0.9500000000000001,Spike,0.000966,0.5296628575999999,0.4724833148280442,0.05932571519999974,False
15.8,0.9400000000000001,Spike,0.015314,0.5292422494000001,0.47195410082460376,0.05848449880000017,False
15.8,0.93,Spike,0.233056,0.5290223114,0.4716315837374921,0.0580446228,False
15.8,0.92,Spike,1.0,0.5292387296,0.4726476640657108,0.058477459199999915,False
15.8,0.91,Spike,1.0,0.5294513612,0.472762077245457,0.05890272240000005,False
15.8,0.9,Spike,1.0,0.5296444736,0.4727412478258449,0.0592889472,False
15.8,0.89,Spike,1.0,0.5296512605999999,0.4718694034016705,0.05930252119999979,False
15.8,0.88,Spike,0.002652,0.5294080704,0.4711952972989492,0.05881614080000008,False
15.8,0.87,Spike,1.0,0.5288207342,0.47072134016788003,0.05764146839999995,False
15.8,0.86,Spike,0.840974,0.529870651,0.4708839564024553,0.05974130199999994,False
15.8,0.85,Spike,0.005592,0.5290629466,0.4707967543726551,0.058125893199999945,False
15.8,0.8400000000000001,Spike,1.0,0.5291930914,0.47091801178431986,0.058386182800000075,False
15.8,0.8300000000000001,Spike,1.0,0.5292949756,0.4701317481406281,0.0585899512000001,False
15.8,0.8200000000000001,Spike,1.0,0.5296078628,0.4723118573847356,0.0592157256000001,False
15.8,0.81,Spike,0.008269,0.5283940008000001,0.46559208085756254,0.05678800160000019,False
15.8,0.8,Spike,0.003528,0.5287665104,0.46478125268758147,0.0575330208,False
15.8,0.79,Spike,1.0,0.5282082123999999,0.463864357787254,0.056416424799999865,False
15.8,0.78,Spike,1.0,0.5278844866,0.46270932519483965,0.05576897319999996,False
15.8,0.77,Spike,1.0,0.5277633679999999,0.46263178704991204,0.0555267359999998,False
15.8,0.76,Spike,0.006173,0.5280464767999999,0.4607978205936654,0.056092953599999884,False
15.8,0.75,Spike,0.00699,0.5279322716000001,0.46031564454809204,0.05586454320000023,False
15.8,0.74,Spike,1.0,0.527040871,0.4604607324448627,0.05408174199999993,False
15.8,0.73,Spike,1.0,0.5274266637999999,0.45932263803446544,0.054853327599999835,False
15.8,0.72,Spike,1.0,0.5271501602,0.4549183457206763,0.0543003204000001,False
15.8,0.7100000000000001,Spike,1.0,0.5261619304,0.452371954974389,0.052323860800000066,False
15.8,0.7000000000000001,Spike,0.02147,0.5262147714,0.45012794546211543,0.052429542799999895,False
15.8,0.6900000000000001,Spike,1.0,0.5258562118,0.44705323642842937,0.051712423599999946,False
15.8,0.68,Spike,1.0,0.5261638596,0.44771483146805446,0.05232771920000001,False
15.8,0.67,Spike,0.056734,0.5249056918,0.4428751242360924,0.049811383600000037,False
15.8,0.66,Spike,1.0,0.5246407378,0.4395297876197194,0.04928147559999996,False
15.8,0.65,Spike,1.0,0.5244394592,0.43709849274129153,0.048878918400000027,False
15.8,0.64,Spike,0.285353,0.5234474592,0.43385412118675293,0.04689491840000004,False
15.8,0.63,Spike,0.035851,0.5238906226,0.43149851627069,0.04778124519999993,False
15.8,0.62,Spike,1.0,0.5226327940000001,0.4238412459159928,0.045265588000000134,False
15.8,0.61,Spike,1.0,0.5220652646,0.42002567097469234,0.044130529200000046,False
15.8,0.6,Spike,0.06041,0.5230231879999999,0.42444757548389866,0.04604637599999983,False
15.8,0.59,Spike,0.284231,0.5207211332,0.40971056646685106,0.04144226640000004,False
15.8,0.5800000000000001,Spike,1.0,0.5209660568,0.40565174630428147,0.04193211359999993,False
15.8,0.5700000000000001,Spike,1.0,0.5208662354,0.40892258890294214,0.04173247079999998,False
15.8,0.56,Spike,1.0,0.519521917,0.3931896475137474,0.03904383400000011,False
15.8,0.55,Spike,0.871745,0.5184013331999999,0.38687328631031204,0.03680266639999985,False
15.8,0.54,Spike,1.0,0.5177020488,0.37750311607427395,0.03540409760000007,False
15.8,0.53,Spike,0.12049,0.5172517488,0.37200806655814894,0.034503497600000044,False
15.8,0.52,Spike,0.125039,0.5165352430000001,0.36420910571713744,0.03307048600000018,False
15.8,0.51,Spike,0.864247,0.5151337422,0.35211746451474657,0.030267484399999933,False
15.8,0.5,Spike,0.702173,0.5142032408,0.34218419738862943,0.028406481600000033,False
15.8,0.49,Spike,0.235837,0.5133949908000001,0.32762317802435476,0.026789981600000123,False
15.8,0.48000000000000004,Spike,0.579992,0.5120966324,0.31086119611901547,0.02419326480000006,False
15.8,0.47000000000000003,Spike,0.97121,0.510602197,0.2912107735838811,0.02120439399999996,False
15.8,0.46,Spike,0.974576,0.5090572126,0.27122895191023294,0.01811442520000006,False
15.8,0.45,Spike,0.377972,0.5080277776,0.25231175113027104,0.016055555199999905,False
15.8,0.44,Spike,0.262774,0.506677484,0.232970904925083,0.013354968000000023,False
15.8,0.43,Spike,0.415788,0.5054859704000001,0.21301304864634057,0.01097194080000019,False
15.8,0.42000000000000004,Spike,0.729139,0.5045396624,0.19225009868638873,0.009079324800000066,False
15.8,0.41000000000000003,Spike,0.755536,0.5037148094,0.1704034519757347,0.007429618800000037,False
15.8,0.4,Spike,0.512142,0.502802153,0.14666960411269306,0.005604305999999948,False
15.8,0.39,Spike,0.400166,0.5018681883999999,0.12004147275631538,0.00373637679999983,False
15.8,0.38,Spike,0.403905,0.5009943892,0.08793462532822692,0.001988778399999891,False
15.8,0.37,Spike,0.485569,0.5002294558,0.04181154101815561,0.0004589116000000004,False
15.8,0.36000000000000004,Spike,0.5,0.5001099116,0.029979824828813437,0.0002198231999999134,True
15.8,0.35000000000000003,Spike,0.5,0.5000977289999999,0.028309148213354497,0.00019545799999987068,True
15.8,0.34,Spike,0.5,0.500091949,0.027484143579010308,0.00018389799999996015,True
15.8,0.33,Spike,0.5,0.5000885276,0.02698590690659761,0.00017705519999999808,True
15.8,0.32,Spike,0.5,0.5000862881999999,0.026656185155677314,0.0001725763999997909,True
15.8,0.31,Spike,0.5,0.5000847362,0.02642637457731328,0.00016947240000009245,True
15.8,0.3,Spike,0.5,0.5000836228,0.026260995352314794,0.00016724559999992117,True
15.8,0.29000000000000004,Spike,0.5,0.500082804,0.026139539207506703,0.0001656080000000948,True
15.8,0.28,Spike,0.5,0.5000821933999999,0.026049243523980324,0.0001643867999998605,True
15.8,0.27,Spike,0.5,0.5000817362,0.025981701227524433,0.00016347239999991992,True
15.8,0.26,Spike,0.5,0.5000813928,0.025931098700835542,0.00016278559999993725,True
15.8,0.25,Spike,0.5,0.5000811352000001,0.025893329761113085,0.00016227040000016402,True
15.8,0.24000000000000002,Spike,0.5,0.5000809394,0.025865379625637883,0.00016187879999995936,True
15.8,0.23,Spike,0.5,0.5000807944,0.02584498672189753,0.00016158879999994546,True
15.8,0.22,Spike,0.5,0.5000806904,0.025830425243890273,0.00016138080000005495,True
15.8,0.21000000000000002,Spike,0.5,0.5000806148,0.025820374864243295,0.0001612295999999791,True
15.8,0.2,Spike,0.5,0.5000805656,0.025813794379434988,0.0001611312000000531,True
15.8,0.19,Spike,0.5,0.5000805306,0.025809853428616462,0.00016106120000003443,True
15.8,0.18000000000000002,Spike,0.5,0.5000805121999999,0.025807909697029653,0.00016102439999987617,True
15.8,0.17,Spike,0.5,0.5000805006000001,0.025807428555191733,0.00016100120000017704,True
15.8,0.16,Spike,0.5,0.5000804994,0.02580800674197832,0.00016099879999997846,True
15.8,0.15000000000000002,Spike,0.5,0.5000805,0.025809296653011383,0.00016100000000007775,True
15.8,0.14,Spike,0.5,0.5000805070000001,0.025811047922378535,0.0001610140000001259,True
15.8,0.13,Spike,0.5,0.5000805140000001,0.0258130419762611,0.00016102800000017403,True
15.8,0.12,Spike,0.5,0.5000805222,0.025815118354651022,0.00016104439999997666,True
15.8,0.11,Spike,0.5,0.5000805318,0.025817157508822613,0.00016106360000001096,True
15.8,0.09999999999999999,Spike,0.5,0.5000805394,0.02581905990787722,0.00016107879999993635,True
15.8,0.09,Spike,0.5,0.500080547,0.025820761882048036,0.00016109400000008378,True
15.8,0.08,Spike,0.5,0.5000805526000001,0.025822217980760724,0.0001611052000001223,True
15.8,0.06999999999999999,Spike,0.5,0.5000805570000001,0.025823404257491692,0.00016111400000018428,True
15.8,0.060000000000000005,Spike,0.5,0.5000805594,0.02582431905865168,0.0001611187999999153,True
15.8,0.05,Spike,0.5,0.5000805620000001,0.025824964862337842,0.0001611240000001235,True
15.8,0.04,Spike,0.5,0.5000805612,0.025825380920253427,0.00016112239999999112,True
15.8,0.03,Spike,0.5,0.5000805604,0.025825589023099352,0.00016112080000008078,True
15.8,0.02,Spike,0.5,0.5000805602,0.025825647662775397,0.00016112040000004768,True
15.8,0.01,Spike,0.5,0.5000805596,0.025825622194688678,0.0001611191999999484,True
15.700000000000001,0.99,Spike,1.0,0.5305261404,0.4724172057699425,0.061052280800000025,False
15.700000000000001,0.98,Spike,0.000178,0.5301012358,0.47278966333516165,0.06020247160000003,False
15.700000000000001,0.97,Spike,0.000293,0.5300255022,0.4725721461460625,0.060051004399999997,False
15.700000000000001,0.9600000000000001,Spike,0.00059,0.5298359504,0.47281532139530413,0.059671900799999955,False
15.700000000000001,0.9500000000000001,Spike,0.002188,0.5295308085999999,0.47269850684330866,0.059061617199999805,False
15.700000000000001,0.9400000000000001,Spike,0.036116,0.529304971,0.47291430171719306,0.058609941999999915,False
15.700000000000001,0.93,Spike,0.622046,0.5292179908,0.472962274196989,0.058435981599999964,False
15.700000000000001,0.92,Spike,1.0,0.5293436573999999,0.47219478789071645,0.05868731479999978,False
