epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.8,0.89,Bimodal,0.5,0.5002716544,0.04692451218394605,0.0005433087999999753,True
15.8,0.88,Bimodal,0.5,0.500247397,0.044781035072546334,0.0004947939999999651,True
15.8,0.87,Bimodal,0.5,0.500229161,0.04310905316347379,0.0004583220000000665,True
15.8,0.86,Bimodal,0.5,0.500215026,0.04177107683820192,0.0004300520000000141,True
15.8,0.85,Bimodal,0.5,0.5001980030000001,0.04006249564083578,0.0003960060000001153,True
15.8,0.8400000000000001,Bimodal,0.5,0.5001825416,0.03846677405106189,0.0003650831999999493,True
15.8,0.8300000000000001,Bimodal,0.5,0.5001701916,0.037147080872832576,0.0003403831999999607,True
15.8,0.8200000000000001,Bimodal,0.5,0.5001607938,0.036113389642995056,0.0003215876000000062,True
15.8,0.81,Bimodal,0.5,0.5001527592,0.03521112825726329,0.0003055184000000377,True
15.8,0.8,Bimodal,0.5,0.500145439,0.034362909713280564,0.0002908779999999389,True
15.8,0.79,Bimodal,0.5,0.5001378806,0.0334545391451478,0.0002757611999999465,True
15.8,0.78,Bimodal,0.5,0.500131279,0.03264779383467761,0.0002625579999999683,True
15.8,0.77,Bimodal,0.5,0.5001255724000001,0.031940217462369705,0.00025114480000021366,True
15.8,0.76,Bimodal,0.5,0.50012122,0.03138923421210024,0.00024244000000006594,True
15.8,0.75,Bimodal,0.5,0.5001177614,0.030937443037801514,0.0002355227999999432,True
15.8,0.74,Bimodal,0.5,0.5001146076,0.03051984149817029,0.0002292152000000769,True
15.8,0.73,Bimodal,0.5,0.5001117258000001,0.030134530485370587,0.0002234516000001463,True
15.8,0.72,Bimodal,0.5,0.5001090976,0.029779456564657653,0.00021819519999999315,True
15.8,0.7100000000000001,Bimodal,0.5,0.5001066898,0.02945273734435886,0.00021337959999989664,True
15.8,0.7000000000000001,Bimodal,0.5,0.5001044986,0.02915261706680151,0.00020899719999989408,True
15.8,0.6900000000000001,Bimodal,0.5,0.5001024998,0.028877496491432952,0.00020499959999997763,True
15.8,0.68,Bimodal,0.5,0.5001006784,0.02862587327719365,0.00020135680000010758,True
15.8,0.67,Bimodal,0.5,0.5000990235999999,0.028396342053177266,0.000198047199999829,True
15.8,0.66,Bimodal,0.5,0.5000975223999999,0.028187600525255298,0.00019504479999987723,True
15.8,0.65,Bimodal,0.5,0.5000961634000001,0.027998396389271558,0.00019232680000014213,True
15.8,0.64,Bimodal,0.5,0.5000949342,0.027827579635856737,0.00018986839999990401,True
15.8,0.63,Bimodal,0.5,0.5000938298000001,0.02767404416639058,0.00018765960000011184,True
15.8,0.62,Bimodal,0.5,0.5000928392,0.027536769525434945,0.00018567840000005553,True
15.8,0.61,Bimodal,0.5,0.5000919516,0.0274147665589688,0.0001839031999999463,True
15.8,0.6,Bimodal,0.5,0.5000911659999999,0.02730710803113081,0.00018233199999984073,True
15.8,0.59,Bimodal,0.5,0.5000904709999999,0.027212913812732272,0.00018094199999985072,True
15.8,0.5800000000000001,Bimodal,0.5,0.5000896438,0.02709930715060682,0.00017928759999996657,True
15.8,0.5700000000000001,Bimodal,0.5,0.5000885373999999,0.026943598327594798,0.00017707479999984344,True
15.8,0.56,Bimodal,0.5,0.5000875184000001,0.02679939054729422,0.0001750368000001945,True
15.8,0.55,Bimodal,0.5,0.500086579,0.026666073445296687,0.00017315799999995107,True
15.8,0.54,Bimodal,0.5,0.5000857132000001,0.026543063980905533,0.00017142640000011866,True
15.8,0.53,Bimodal,0.5,0.5000849185999999,0.026429804611474792,0.00016983719999985603,True
15.8,0.52,Bimodal,0.5,0.5000841914,0.02632572068272128,0.00016838280000008865,True
15.8,0.51,Bimodal,0.5,0.5000835234000001,0.02623036907709529,0.00016704680000012573,True
15.8,0.5,Bimodal,0.5,0.5000829158000001,0.026143249140958738,0.00016583160000016584,True
15.8,0.49,Bimodal,0.5,0.500082366,0.02606391363032785,0.00016473200000000077,True
15.8,0.48000000000000004,Bimodal,0.5,0.5000818638,0.025991918040228035,0.00016372759999994102,True
15.8,0.47000000000000003,Bimodal,0.5,0.500081412,0.02592683930681764,0.00016282400000000585,True
15.8,0.46,Bimodal,0.5,0.5000810042,0.025868287744208074,0.00016200840000002437,True
15.8,0.45,Bimodal,0.5,0.5000806408,0.025815853797502696,0.00016128160000006275,True
15.8,0.44,Bimodal,0.5,0.5000803172,0.025769191922748652,0.00016063440000002593,True
15.8,0.43,Bimodal,0.5,0.5000800301999999,0.02572794423829921,0.00016006039999982846,True
15.8,0.42000000000000004,Bimodal,0.5,0.500079778,0.025691764459953487,0.00015955600000006065,True
15.8,0.41000000000000003,Bimodal,0.5,0.5000795605999999,0.025660336936093854,0.00015912119999983432,True
15.8,0.4,Bimodal,0.5,0.5000793708,0.025633358555809213,0.0001587415999999564,True
15.8,0.39,Bimodal,0.5,0.5000792108,0.02561053377410167,0.0001584215999999028,True
15.8,0.38,Bimodal,0.5,0.500079079,0.02559156918004401,0.00015815800000007485,True
15.8,0.37,Bimodal,0.5,0.500078971,0.02557619904236847,0.0001579419999999665,True
15.8,0.36000000000000004,Bimodal,0.5,0.5000788845999999,0.025564167148829347,0.00015776919999987982,True
15.8,0.35000000000000003,Bimodal,0.5,0.50007882,0.02555521262305681,0.00015764000000006995,True
15.8,0.34,Bimodal,0.5,0.5000787748,0.02554910805435993,0.0001575495999999177,True
15.8,0.33,Bimodal,0.5,0.500078747,0.025545611015973507,0.00015749399999998026,True
15.8,0.32,Bimodal,0.5,0.5000787355999999,0.02554451198901721,0.00015747119999987014,True
15.8,0.31,Bimodal,0.5,0.50007874,0.025545593085548404,0.00015747999999993212,True
15.8,0.3,Bimodal,0.5,0.5000787582,0.025548654602576104,0.0001575164000000573,True
