delta,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
0.087,0.52,Uniform,0.586018,0.5021866857999999,0.1606542016921666,0.004373371599999842,False
0.087,0.51,Uniform,0.473874,0.5019436298,0.1458744073235081,0.003887259599999915,False
0.087,0.5,Uniform,0.397143,0.5014114904,0.1298555656922034,0.0028229807999999856,False
0.087,0.49,Uniform,0.665954,0.5011210500000001,0.11205446841875973,0.0022421000000001357,False
0.087,0.48000000000000004,Uniform,0.442789,0.5007717161999999,0.09144194958779991,0.0015434323999998778,False
0.087,0.47000000000000003,Uniform,0.423692,0.5003565998,0.06560497359172424,0.0007131996000000473,False
0.087,0.46,Uniform,0.498337,0.5000805406000001,0.030319789830244893,0.00016108120000013493,False
0.087,0.45,Uniform,0.5,0.5000574558,0.025899586130052117,0.00011491160000010048,True
0.087,0.44,Uniform,0.5,0.5000515837999999,0.024567193985896022,0.00010316759999984271,True
0.087,0.43,Uniform,0.5,0.5000483738,0.0238052750444279,9.674760000000227e-05,True
0.087,0.42000000000000004,Uniform,0.5,0.500046386,0.02331891784563989,9.27719999999077e-05,True
0.087,0.41000000000000003,Uniform,0.5,0.5000451434000001,0.023008301939875263,9.028680000011668e-05,True
0.087,0.4,Uniform,0.5,0.5000444293999999,0.022827034160528364,8.885879999986912e-05,True
0.087,0.39,Uniform,0.5,0.5000441275999999,0.02274938262849596,8.825519999988707e-05,True
0.087,0.38,Uniform,0.5,0.5000441642,0.022759278123380317,8.832839999994846e-05,True
0.087,0.37,Uniform,0.5,0.5000444907999999,0.022845647369007894,8.898159999981559e-05,True
0.087,0.36000000000000004,Uniform,0.5,0.5000450775999999,0.023000285900681337,9.015519999988619e-05,True
0.087,0.35000000000000003,Uniform,0.5,0.5000458910000001,0.023216713496320558,9.178200000015124e-05,True
0.087,0.34,Uniform,0.5,0.5000469222,0.023489519592556275,9.384440000004268e-05,True
0.087,0.33,Uniform,0.5,0.5000462576,0.023337997435197804,9.251519999997626e-05,True
0.087,0.32,Uniform,0.5,0.500045666,0.02319690535500056,9.133199999999952e-05,True
0.087,0.31,Uniform,0.5,0.5000453096,0.02310984701516565,9.061920000008605e-05,True
0.087,0.3,Uniform,0.5,0.5000451782,0.023076133530428956,9.035640000010225e-05,True
0.087,0.29000000000000004,Uniform,0.5,0.5000452598,0.023094981767372565,9.051960000006076e-05,True
0.087,0.28,Uniform,0.5,0.500045552,0.0231654291075137,9.110400000000851e-05,True
0.087,0.27,Uniform,0.5,0.5000460416,0.023286336264960152,9.20831999999816e-05,True
0.087,0.26,Uniform,0.5,0.5000467224,0.023456389496940587,9.344480000006428e-05,True
0.087,0.25,Uniform,0.5,0.5000475902,0.023674088888386034,9.51804000000056e-05,True
0.087,0.24000000000000002,Uniform,0.5,0.5000486368,0.023937764368601323,9.727360000000296e-05,True
0.087,0.23,Uniform,0.5,0.5000498598,0.02424562703983246,9.971960000010327e-05,True
0.087,0.22,Uniform,0.5,0.5000502286,0.024349724813920275,0.0001004572000000703,True
0.087,0.21000000000000002,Uniform,0.5,0.500049701,0.024231576808778396,9.940200000002619e-05,True
0.087,0.2,Uniform,0.5,0.5000493956000001,0.024161407184990952,9.879120000011454e-05,True
0.087,0.19,Uniform,0.5,0.5000493038,0.02413949455799373,9.860760000002244e-05,True
0.087,0.18000000000000002,Uniform,0.5,0.5000494226,0.02416588012914267,9.884519999991959e-05,True
0.087,0.17,Uniform,0.5,0.5000497444,0.02424032169715297,9.948880000010263e-05,True
0.087,0.16,Uniform,0.5,0.500050263,0.024362298710177574,0.00010052599999998968,True
0.087,0.15000000000000002,Uniform,0.5,0.5000509754,0.024531074843442746,0.00010195079999997247,True
0.087,0.14,Uniform,0.5,0.5000518742,0.02474564261077126,0.00010374839999993668,True
0.087,0.13,Uniform,0.5,0.5000529556,0.025004801525256946,0.0001059111999999196,True
0.087,0.12,Uniform,0.5,0.500054213,0.02530716255172268,0.00010842599999993929,True
0.087,0.11,Uniform,0.5,0.5000549008,0.02547997502670738,0.00010980160000007011,True
0.087,0.09999999999999999,Uniform,0.5,0.50005436,0.02536473020895185,0.0001087200000000621,True
0.087,0.09,Uniform,0.5,0.5000540472,0.025296515180115692,0.00010809440000003612,True
0.087,0.08,Uniform,0.5,0.5000539572,0.025275725439058365,0.00010791440000001984,True
0.087,0.06999999999999999,Uniform,0.5,0.500054083,0.025302501116906708,0.00010816599999996512,True
0.087,0.060000000000000005,Uniform,0.5,0.5000544194000001,0.025376688429104163,0.0001088388000001217,True
0.087,0.05,Uniform,0.5,0.5000549608,0.02549790823381642,0.00010992160000000695,True
0.087,0.04,Uniform,0.5,0.5000557014,0.025665500569397308,0.00011140279999999336,True
0.087,0.03,Uniform,0.5,0.5000566359999999,0.02587858978454103,0.00011327199999988657,True
0.087,0.02,Uniform,0.5,0.5000577585999999,0.02613608377717227,0.00011551719999980392,True
0.087,0.01,Uniform,0.5,0.5000590652,0.026436707882232215,0.00011813039999997166,True
0.086,0.99,Uniform,0.001773,0.5193961498,0.46581652237641713,0.03879229960000008,False
0.086,0.98,Uniform,0.002821,0.5192875372,0.46239501841864633,0.038575074399999965,False
0.086,0.97,Uniform,1.0,0.5190095278,0.45990586940775213,0.03801905559999996,False
0.086,0.9600000000000001,Uniform,0.170399,0.5180052268,0.45935988802683,0.0360104536000001,False
0.086,0.9500000000000001,Uniform,0.043884,0.5178799676,0.4562685260462652,0.03575993519999998,False
0.086,0.9400000000000001,Uniform,1.0,0.5179122574,0.4517815900565732,0.03582451480000004,False
0.086,0.93,Uniform,0.029303,0.5176678122,0.4519156231259132,0.03533562440000004,False
0.086,0.92,Uniform,0.062068,0.5172020382,0.44811259761867134,0.03440407639999998,False
0.086,0.91,Uniform,1.0,0.5174351466,0.45060606246746215,0.03487029320000001,False
0.086,0.9,Uniform,0.023575,0.5171571464,0.44062100395981885,0.03431429279999998,False
0.086,0.89,Uniform,1.0,0.5168245218,0.4405240626648116,0.033649043600000095,False
0.086,0.88,Uniform,1.0,0.5171091316,0.4451172977435179,0.0342182632000001,False
0.086,0.87,Uniform,0.038971,0.5163234656,0.43219324681088694,0.03264693119999995,False
0.086,0.86,Uniform,0.059154,0.5159522036,0.4305557995254784,0.031904407200000096,False
0.086,0.85,Uniform,0.927338,0.5168319064,0.43423448774926965,0.03366381279999997,False
0.086,0.8400000000000001,Uniform,0.040629,0.5157540196,0.4226125371580458,0.031508039200000004,False
0.086,0.8300000000000001,Uniform,1.0,0.5157086682,0.4204666183110313,0.031417336400000107,False
0.086,0.8200000000000001,Uniform,0.076564,0.5154518442,0.4241852273300707,0.030903688400000018,False
0.086,0.81,Uniform,1.0,0.515168048,0.4158295183646851,0.03033609600000009,False
0.086,0.8,Uniform,0.064634,0.5143975867999999,0.4067032413526273,0.028795173599999835,False
0.086,0.79,Uniform,1.0,0.5144843466,0.4094884051119776,0.02896869319999995,False
0.086,0.78,Uniform,1.0,0.513927301,0.403820718057602,0.027854601999999895,False
0.086,0.77,Uniform,0.078309,0.5137422869999999,0.39648251113156313,0.027484573999999817,False
0.086,0.76,Uniform,0.69377,0.5131148033999999,0.393692350661848,0.02622960679999986,False
0.086,0.75,Uniform,1.0,0.5132195204,0.3873884454901543,0.026439040799999924,False
0.086,0.74,Uniform,1.0,0.512868039,0.38324246344030805,0.025736077999999996,False
0.086,0.73,Uniform,0.212257,0.5118088868,0.373917536254064,0.023617773600000058,False
0.086,0.72,Uniform,1.0,0.5117690361999999,0.37008046030179753,0.023538072399999832,False
0.086,0.7100000000000001,Uniform,0.915013,0.5112150096,0.3636157587483842,0.022430019199999984,False
0.086,0.7000000000000001,Uniform,0.504282,0.510645307,0.35601420583262866,0.021290613999999985,False
0.086,0.6900000000000001,Uniform,0.900336,0.5101337046,0.345679673218062,0.02026740919999992,False
0.086,0.68,Uniform,1.0,0.509874817,0.3395123531115252,0.01974963400000007,False
0.086,0.67,Uniform,0.158233,0.509272378,0.3302409065312576,0.01854475600000005,False
0.086,0.66,Uniform,0.162308,0.5088462068,0.32004254892779505,0.017692413600000068,False
0.086,0.65,Uniform,0.16785,0.5081526653999999,0.3092506428283521,0.01630533079999985,False
0.086,0.64,Uniform,0.488205,0.5074596325999999,0.2983001563553823,0.014919265199999865,False
0.086,0.63,Uniform,0.330538,0.5069318338,0.28748685013940306,0.013863667599999907,False
0.086,0.62,Uniform,0.218946,0.5064797968,0.2766035846684287,0.012959593599999986,False
0.086,0.61,Uniform,0.201378,0.5061064092,0.2655970554101379,0.012212818400000103,False
0.086,0.6,Uniform,0.597509,0.5057333463999999,0.25449915511246596,0.01146669279999979,False
0.086,0.59,Uniform,0.856346,0.5050747076000001,0.24320727826439786,0.010149415200000123,False
0.086,0.5800000000000001,Uniform,0.296256,0.5045209582000001,0.2317721537806975,0.009041916400000183,False
0.086,0.5700000000000001,Uniform,0.379403,0.5042871280000001,0.220055828676285,0.008574256000000169,False
0.086,0.56,Uniform,0.752163,0.5036874504000001,0.20798902834205865,0.007374900800000139,False
0.086,0.55,Uniform,0.259955,0.503299128,0.19558448926288827,0.006598255999999969,False
0.086,0.54,Uniform,0.783556,0.5029109034,0.18267865903798958,0.005821806799999996,False
0.086,0.53,Uniform,0.287762,0.5024627344,0.16916032517908447,0.004925468799999999,False
0.086,0.52,Uniform,0.70971,0.5020583088,0.15484938100532722,0.004116617600000039,False
0.086,0.51,Uniform,0.385727,0.5017389815999999,0.1395148869578119,0.003477963199999712,False
0.086,0.5,Uniform,0.444515,0.5012375212,0.1227466822323494,0.0024750423999999605,False
0.086,0.49,Uniform,0.650048,0.5009605266,0.10383577940970837,0.0019210532000000224,False
0.086,0.48000000000000004,Uniform,0.457982,0.5006089158,0.08130406321205151,0.0012178315999999967,False
0.086,0.47000000000000003,Uniform,0.440089,0.5002205158,0.05107559933126542,0.0004410316000000858,False
0.086,0.46,Uniform,0.500004,0.5000635566000001,0.027364692382598334,0.00012711320000025061,True
0.086,0.45,Uniform,0.5,0.5000542029999999,0.02530992320011798,0.0001084059999998388,True
0.086,0.44,Uniform,0.5,0.50004972,0.02426336537637509,9.94400000000617e-05,True
0.086,0.43,Uniform,0.5,0.5000470504,0.023615214490470885,9.410079999994103e-05,True
0.086,0.42000000000000004,Uniform,0.5,0.5000453458,0.02319011602975106,9.069160000008125e-05,True
0.086,0.41000000000000003,Uniform,0.5,0.5000442732,0.02291796871175402,8.854640000000025e-05,True
0.086,0.4,Uniform,0.5,0.5000436770000001,0.022763287634158958,8.735400000015048e-05,True
0.086,0.39,Uniform,0.5,0.5000434554,0.0227052908948671,8.691079999989526e-05,True
0.086,0.38,Uniform,0.5,0.50004355,0.02273045021801642,8.710000000000662e-05,True
0.086,0.37,Uniform,0.5,0.5000439186,0.0228291360494375,8.783719999994055e-05,True
0.086,0.36000000000000004,Uniform,0.5,0.500044534,0.022994016221078887,8.906800000008097e-05,True
0.086,0.35000000000000003,Uniform,0.5,0.5000453746,0.02321914989365958,9.074919999996212e-05,True
0.086,0.34,Uniform,0.5,0.5000464052,0.023495614277525678,9.281039999997631e-05,True
0.086,0.33,Uniform,0.5,0.5000456073999999,0.023306849088071686,9.121479999985027e-05,True
0.086,0.32,Uniform,0.5,0.50004505,0.02317243847946342,9.009999999998186e-05,True
0.086,0.31,Uniform,0.5,0.500044725,0.023091825585967722,8.944999999993541e-05,True
0.086,0.3,Uniform,0.5,0.5000446211999999,0.02306438481109465,8.924239999985595e-05,True
0.086,0.29000000000000004,Uniform,0.5,0.5000447271999999,0.02308935373736524,8.945439999985538e-05,True
0.086,0.28,Uniform,0.5,0.5000450382,0.02316577367023793,9.007640000002759e-05,True
0.086,0.27,Uniform,0.5,0.500045545,0.023292538761894764,9.108999999996037e-05,True
0.086,0.26,Uniform,0.5,0.5000462394,0.023468315352355038,9.247880000007314e-05,True
0.086,0.25,Uniform,0.5,0.5000471182,0.023691592963979075,9.42364000000584e-05,True
0.086,0.24000000000000002,Uniform,0.5,0.5000481746,0.0239607244182776,9.63491999999011e-05,True
0.086,0.23,Uniform,0.5,0.5000494028,0.024273881619871415,9.880559999997374e-05,True
0.086,0.22,Uniform,0.5,0.50004954,0.024321663946223388,9.908000000002914e-05,True
0.086,0.21000000000000002,Uniform,0.5,0.500049047,0.024209455756005572,9.809399999993751e-05,True
0.086,0.2,Uniform,0.5,0.5000487715999999,0.024145402287113683,9.754319999988326e-05,True
0.086,0.19,Uniform,0.5,0.5000487086000001,0.024129756692268817,9.741720000011611e-05,True
0.086,0.18000000000000002,Uniform,0.5,0.5000488524000001,0.024162521236574544,9.770480000015347e-05,True
0.086,0.17,Uniform,0.5,0.5000491968,0.024243420630695768,9.839360000007957e-05,True
0.086,0.16,Uniform,0.5,0.5000497359999999,0.02437191723888549,9.947199999982281e-05,True
0.086,0.15000000000000002,Uniform,0.5,0.500050467,0.024547211969574198,0.00010093399999999697,True
0.086,0.14,Uniform,0.5,0.5000513796,0.02476829196048108,0.00010275920000002436,True
0.086,0.13,Uniform,0.5,0.5000524735999999,0.025033894652226905,0.0001049471999998719,True
0.086,0.12,Uniform,0.5,0.5000537436000001,0.0253426308861078,0.00010748720000020029,True
0.086,0.11,Uniform,0.5,0.5000541246,0.025445738902573345,0.00010824919999996574,True
0.086,0.09999999999999999,Uniform,0.5,0.5000536254000001,0.025337666380158084,0.00010725080000018039,True
0.086,0.09,Uniform,0.5,0.5000533524,0.025276874845300855,0.0001067048000000792,True
0.086,0.08,Uniform,0.5,0.5000532976000001,0.02526372808126202,0.00010659520000011469,True
0.086,0.06999999999999999,Uniform,0.5,0.500053457,0.0252982958056444,0.00010691400000006901,True
0.086,0.060000000000000005,Uniform,0.5,0.5000538233999999,0.025380416748782532,0.00010764679999986093,True
0.086,0.05,Uniform,0.5,0.5000543918,0.025509636028715824,0.00010878359999999532,True
0.086,0.04,Uniform,0.5,0.500055158,0.02568526765858543,0.00011031599999999919,True
0.086,0.03,Uniform,0.5,0.500056113,0.025906391761321167,0.00011222599999993754,True
0.086,0.02,Uniform,0.5,0.5000572572,0.026171860790438553,0.0001145144000000986,True
0.086,0.01,Uniform,0.5,0.500058582,0.02648038106459084,0.00011716399999994742,True
0.085,0.99,Uniform,1.0,0.5186947134,0.4627561798515255,0.0373894267999999,False
0.085,0.98,Uniform,0.017504,0.5184278724,0.4652827981115728,0.03685574479999998,False
0.085,0.97,Uniform,0.701767,0.5176989674,0.45766437320622233,0.035397934799999975,False
0.085,0.9600000000000001,Uniform,0.013624,0.5182658751999999,0.46054262449066774,0.036531750399999785,False
0.085,0.9500000000000001,Uniform,0.007618,0.5183416548,0.45391389651401964,0.0366833096000001,False
0.085,0.9400000000000001,Uniform,0.018742,0.517815689,0.4542816086456517,0.035631377999999936,False
0.085,0.93,Uniform,1.0,0.5179567657999999,0.4482616351121256,0.03591353159999988,False
0.085,0.92,Uniform,1.0,0.5170530856000001,0.4482009287092442,0.034106171200000146,False
0.085,0.91,Uniform,0.025356,0.5171576663999999,0.44485576557640616,0.034315332799999876,False
0.085,0.9,Uniform,0.809782,0.5162607644,0.4389388079516694,0.03252152880000003,False
0.085,0.89,Uniform,1.0,0.5169424142,0.4428836118911137,0.033884828399999956,False
0.085,0.88,Uniform,0.033978,0.5164496816,0.4357342231731525,0.03289936320000009,False
0.085,0.87,Uniform,0.046918,0.5158513088,0.4302595330887359,0.03170261759999993,False
0.085,0.86,Uniform,0.243599,0.515794924,0.43380254097781673,0.03158984800000009,False
0.085,0.85,Uniform,0.036183,0.5161201688,0.42838389977110636,0.0322403376,False
0.085,0.8400000000000001,Uniform,0.042618,0.5155595494,0.42313950257113647,0.031119098800000078,False
0.085,0.8300000000000001,Uniform,0.069836,0.5151322429999999,0.42195386797083617,0.03026448599999987,False
0.085,0.8200000000000001,Uniform,1.0,0.5149324462,0.41786120527456655,0.02986489240000001,False
0.085,0.81,Uniform,0.062051,0.514683787,0.410309492759187,0.029367573999999896,False
0.085,0.8,Uniform,0.066544,0.5141530428,0.4059626626117337,0.02830608559999992,False
0.085,0.79,Uniform,1.0,0.5142492698,0.4063328049824562,0.028498539599999928,False
0.085,0.78,Uniform,0.076094,0.5139097308,0.4011127063553852,0.02781946160000004,False
0.085,0.77,Uniform,0.080472,0.5133154104000001,0.3939246167518981,0.02663082080000012,False
0.085,0.76,Uniform,0.860828,0.5128931287999999,0.39193759359639924,0.025786257599999862,False
0.085,0.75,Uniform,0.13396,0.5124996047999999,0.38571092043409694,0.024999209599999794,False
0.085,0.74,Uniform,0.194702,0.5120168862000001,0.379287213069237,0.024033772400000153,False
0.085,0.73,Uniform,0.103697,0.5119279461999999,0.37390298063066013,0.023855892399999856,False
0.085,0.72,Uniform,0.149183,0.5113088367999999,0.3672502486325937,0.022617673599999888,False
0.085,0.7100000000000001,Uniform,0.205719,0.5108325922,0.3605871351988383,0.02166518439999998,False
0.085,0.7000000000000001,Uniform,0.642746,0.5103587072,0.35293122042075764,0.020717414399999967,False
0.085,0.6900000000000001,Uniform,0.939074,0.5099269854,0.34394875584293244,0.019853970800000065,False
0.085,0.68,Uniform,0.988519,0.509488168,0.33585562230183036,0.018976335999999927,False
0.085,0.67,Uniform,0.966958,0.5092005559999999,0.3265376683289712,0.01840111199999983,False
0.085,0.66,Uniform,0.213653,0.5083137752000001,0.31591548358560284,0.01662755040000019,False
0.085,0.65,Uniform,0.198692,0.5079829326,0.3050338357989797,0.015965865200000096,False
0.085,0.64,Uniform,0.273896,0.5074738396,0.29420340794865174,0.014947679200000064,False
0.085,0.63,Uniform,0.622592,0.506995876,0.2833639639403632,0.013991751999999913,False
0.085,0.62,Uniform,0.930784,0.506381112,0.27243159853519555,0.012762224000000044,False
0.085,0.61,Uniform,0.620573,0.5056790174,0.2613095410220249,0.011358034799999972,False
0.085,0.6,Uniform,0.233982,0.505248106,0.2501841367722887,0.01049621200000006,False
0.085,0.59,Uniform,0.403838,0.5049860704,0.2388071284545593,0.009972140799999973,False
0.085,0.5800000000000001,Uniform,0.824358,0.5043778032,0.2272250491915187,0.00875560640000006,False
0.085,0.5700000000000001,Uniform,0.257079,0.5038975774000001,0.21540475558718086,0.007795154800000148,False
0.085,0.56,Uniform,0.709832,0.5036351492,0.2031819303256545,0.0072702983999999304,False
0.085,0.55,Uniform,0.357181,0.5030003922,0.19049990538479936,0.00600078440000007,False
0.085,0.54,Uniform,0.635238,0.5027905810000001,0.1773161406356055,0.005581162000000139,False
0.085,0.53,Uniform,0.33974,0.5022121364,0.16343371486102506,0.0044242727999999065,False
0.085,0.52,Uniform,0.72126,0.5019326648,0.1486712959385841,0.003865329599999967,False
0.085,0.51,Uniform,0.343834,0.5015279126000001,0.13268289235000807,0.0030558252000001396,False
0.085,0.5,Uniform,0.49179,0.5010701028000001,0.11499418486519566,0.002140205600000167,False
0.085,0.49,Uniform,0.631974,0.5007957932,0.09466026276533672,0.0015915864000000113,False
0.085,0.48000000000000004,Uniform,0.478571,0.5004455956,0.06942448916062907,0.0008911912000000299,False
0.085,0.47000000000000003,Uniform,0.501144,0.5000988327999999,0.033083770599903896,0.0001976655999997856,False
0.085,0.46,Uniform,0.5,0.5000578142000001,0.02626617228821537,0.00011562840000012287,True
0.085,0.45,Uniform,0.5,0.5000517022,0.024868960094510416,0.0001034043999998957,True
0.085,0.44,Uniform,0.5,0.5000481074,0.024008816245832915,9.621480000010507e-05,True
0.085,0.43,Uniform,0.5,0.5000458426000001,0.023448137609884918,9.168520000013558e-05,True
0.085,0.42000000000000004,Uniform,0.5,0.5000443686,0.023073979962160682,8.873720000002194e-05,True
0.085,0.41000000000000003,Uniform,0.5,0.5000434460000001,0.022835352162494913,8.68920000001161e-05,True
0.085,0.4,Uniform,0.5,0.5000429516,0.02270459613897645,8.590320000001483e-05,True
0.085,0.39,Uniform,0.5,0.5000428022,0.022664703184960697,8.560439999993896e-05,True
0.085,0.38,Uniform,0.5,0.50004295,0.022704169378000353,8.589999999997211e-05,True
0.085,0.37,Uniform,0.5,0.5000433564,0.02281456069205132,8.671279999994397e-05,True
0.085,0.36000000000000004,Uniform,0.5,0.5000440026,0.02298926797520531,8.800520000007417e-05,True
0.085,0.35000000000000003,Uniform,0.5,0.5000448648,0.02322283625567025,8.972959999997698e-05,True
0.085,0.34,Uniform,0.5,0.5000457201999999,0.023458156356530695,9.144039999986475e-05,True
0.085,0.33,Uniform,0.5,0.5000449616,0.023276324496847474,8.992320000000831e-05,True
0.085,0.32,Uniform,0.5,0.5000444418,0.02314856929959898,8.888359999992268e-05,True
0.085,0.31,Uniform,0.5,0.500044147,0.023074394353255406,8.829399999998877e-05,True
0.085,0.3,Uniform,0.5,0.500044068,0.023053232021751437,8.813600000001642e-05,True
0.085,0.29000000000000004,Uniform,0.5,0.5000441972,0.023084326691971687,8.839440000008025e-05,True
0.085,0.28,Uniform,0.5,0.5000445276000001,0.02316675643407107,8.905520000013212e-05,True
0.085,0.27,Uniform,0.5,0.5000450492,0.023299400782898855,9.009840000007152e-05,True
0.085,0.26,Uniform,0.5,0.50004576,0.02348093011879744,9.152000000001159e-05,True
0.085,0.25,Uniform,0.5,0.5000466472,0.02370982086188322,9.329440000005462e-05,True
0.085,0.24000000000000002,Uniform,0.5,0.5000477136,0.02398441708035682,9.542719999999782e-05,True
0.085,0.23,Uniform,0.5,0.5000489478,0.024302897876107503,9.789559999995312e-05,True
0.085,0.22,Uniform,0.5,0.5000488559999999,0.024294064276779232,9.771199999986102e-05,True
0.085,0.21000000000000002,Uniform,0.5,0.5000483954,0.0241878863996579,9.679080000002394e-05,True
0.085,0.2,Uniform,0.5,0.5000481506,0.024130035821632555,9.630119999992637e-05,True
0.085,0.19,Uniform,0.5,0.5000481158000001,0.024120735365624865,9.623160000016284e-05,True
0.085,0.18000000000000002,Uniform,0.5,0.500048285,0.024159952300929977,9.656999999996252e-05,True
0.085,0.17,Uniform,0.5,0.5000486514,0.024247390025091027,9.730279999997649e-05,True
0.085,0.16,Uniform,0.5,0.5000492102,0.024382464640212282,9.842040000007657e-05,True
0.085,0.15000000000000002,Uniform,0.5,0.5000499578,0.024564341140880536,9.991559999988908e-05,True
0.085,0.14,Uniform,0.5,0.5000508872,0.024791973494266734,0.00010177440000003202,True
0.085,0.13,Uniform,0.5,0.5000519942,0.025064084418101328,0.0001039884000000324,True
0.085,0.12,Uniform,0.5,0.5000532740000001,0.025379229073086377,0.00010654800000020614,True
0.085,0.11,Uniform,0.5,0.5000533582,0.02541229723798451,0.00010671639999992877,True
0.085,0.09999999999999999,Uniform,0.5,0.5000528998,0.025311518049199476,0.00010579960000001165,True
0.085,0.09,Uniform,0.5,0.5000526648,0.02525827083123304,0.00010532959999998148,True
0.085,0.08,Uniform,0.5,0.5000526453999999,0.02525286285261355,0.00010529079999987978,True
0.085,0.06999999999999999,Uniform,0.5,0.5000528368,0.025295339776438008,0.00010567360000002246,True
0.085,0.060000000000000005,Uniform,0.5,0.5000532326,0.025385479817754335,0.00010646520000001658,True
0.085,0.05,Uniform,0.5,0.5000538274,0.02552279351504791,0.00010765480000007877,True
0.085,0.04,Uniform,0.5,0.5000546166000001,0.025706539069828012,0.00010923320000011394,True
0.085,0.03,Uniform,0.5,0.5000555948000001,0.025935760344349672,0.00011118960000011668,True
0.085,0.02,Uniform,0.5,0.5000567584000001,0.02620926949168723,0.0001135168000001574,True
0.085,0.01,Uniform,0.5,0.5000581006,0.02652572425286645,0.000116201199999999,True
0.084,0.99,Uniform,1.0,0.519204609,0.464440799733025,0.03840921799999997,False
0.084,0.98,Uniform,0.003874,0.5184208696,0.45969140023684335,0.0368417392,False
0.084,0.97,Uniform,0.593849,0.5176569314,0.4601476589062585,0.03531386280000004,False
0.084,0.9600000000000001,Uniform,1.0,0.5182677318,0.45547482724858734,0.03653546359999993,False
0.084,0.9500000000000001,Uniform,1.0,0.5177736300000001,0.4551507474850335,0.03554726000000019,False
0.084,0.9400000000000001,Uniform,0.830548,0.5182362354,0.4537792894022322,0.036472470799999934,False
0.084,0.93,Uniform,0.113357,0.5168068939999999,0.4491181937434847,0.03361378799999981,False
0.084,0.92,Uniform,0.016697,0.5174844578,0.4485884256648184,0.03496891559999993,False
0.084,0.91,Uniform,0.024473,0.5167473476,0.441536286133019,0.033494695199999924,False
0.084,0.9,Uniform,0.026799,0.5167510131999999,0.4418017126244245,0.033502026399999885,False
0.084,0.89,Uniform,1.0,0.5170868772,0.44346076700932835,0.034173754400000034,False
0.084,0.88,Uniform,0.043481,0.5158046808000001,0.4319080550958135,0.03160936160000016,False
0.084,0.87,Uniform,0.094087,0.5157372302,0.4344611924922179,0.031474460399999904,False
0.084,0.86,Uniform,0.03337,0.5163811746,0.4342062920740406,0.032762349199999985,False
0.084,0.85,Uniform,0.043293,0.5153134070000001,0.42282659676597345,0.030626814000000113,False
0.084,0.8400000000000001,Uniform,1.0,0.5151383832,0.4202193991656242,0.0302767664000001,False
0.084,0.8300000000000001,Uniform,0.073535,0.5151950229999999,0.4255548480220573,0.030390045999999726,False
0.084,0.8200000000000001,Uniform,0.052909,0.5149079046,0.4162701068213466,0.029815809200000043,False
0.084,0.81,Uniform,0.062733,0.5141551298,0.4079485020590464,0.0283102596,False
0.084,0.8,Uniform,0.063346,0.5144372724,0.4103231106207249,0.028874544800000068,False
0.084,0.79,Uniform,1.0,0.513955076,0.4049866347139733,0.02791015200000002,False
0.084,0.78,Uniform,0.077165,0.5135319184000001,0.3979278858446036,0.02706383680000024,False
0.084,0.77,Uniform,0.080807,0.5132035468,0.39454804307583785,0.026407093600000042,False
0.084,0.76,Uniform,0.7872,0.5130045120000001,0.3883854797276635,0.026009024000000158,False
0.084,0.75,Uniform,0.092347,0.5124855354000001,0.3841870086720388,0.02497107080000016,False
0.084,0.74,Uniform,0.207441,0.5116384568,0.3755481307907606,0.02327691359999995,False
0.084,0.73,Uniform,0.652687,0.5118544761999999,0.3715517150678508,0.023708952399999816,False
0.084,0.72,Uniform,0.889036,0.510987529,0.3642415507153947,0.021975057999999992,False
0.084,0.7100000000000001,Uniform,1.0,0.5106657456,0.3577055716023383,0.021331491199999997,False
0.084,0.7000000000000001,Uniform,0.129244,0.510193916,0.34895111636342185,0.02038783199999994,False
0.084,0.6900000000000001,Uniform,1.0,0.5099480832,0.3416034294373359,0.019896166399999915,False
0.084,0.68,Uniform,0.224917,0.5090720421999999,0.3322820428607185,0.018144084399999816,False
0.084,0.67,Uniform,0.157972,0.5086470021999999,0.32234237979127117,0.01729400439999984,False
0.084,0.66,Uniform,0.244917,0.5079771968,0.31167062767738546,0.01595439359999995,False
0.084,0.65,Uniform,0.96614,0.5075654028,0.3007915625051451,0.015130805599999908,False
0.084,0.64,Uniform,0.669824,0.5069133840000001,0.2899209050298036,0.013826768000000156,False
0.084,0.63,Uniform,0.298517,0.5063881572000001,0.27907638442555205,0.012776314400000155,False
0.084,0.62,Uniform,0.192136,0.5060296464000001,0.2680956291014563,0.012059292800000287,False
0.084,0.61,Uniform,0.524327,0.5057102071999999,0.25698172907028516,0.011420414399999856,False
0.084,0.6,Uniform,0.852436,0.5050525958000001,0.2456907988904141,0.010105191600000119,False
0.084,0.59,Uniform,0.264987,0.5045282836,0.2342546570115563,0.009056567200000032,False
0.084,0.5800000000000001,Uniform,0.521194,0.5043076237999999,0.2225352023934657,0.008615247599999876,False
0.084,0.5700000000000001,Uniform,0.582509,0.5036325108,0.2104831083561361,0.007265021600000088,False
0.084,0.56,Uniform,0.312335,0.5033776538,0.19806035318299356,0.006755307599999982,False
0.084,0.55,Uniform,0.655554,0.5028252716,0.18512146636758325,0.005650543200000024,False
0.084,0.54,Uniform,0.375194,0.5025623365999999,0.171615920651008,0.005124673199999874,False
0.084,0.53,Uniform,0.476734,0.5020048716,0.1573192716721769,0.004009743199999916,False
