delta,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
0.106,0.18000000000000002,Bimodal,0.5,0.5000608841999999,0.024342869866000864,0.00012176839999988864,True
0.106,0.17,Bimodal,0.5,0.5000607105999999,0.0243094335529971,0.00012142119999980494,True
0.106,0.16,Bimodal,0.5,0.5000607847999999,0.02432144032734098,0.00012156959999987116,True
0.106,0.15000000000000002,Bimodal,0.5,0.5000610985999999,0.02437879289697299,0.00012219719999984058,True
0.106,0.14,Bimodal,0.5,0.5000616436,0.024481148463194994,0.00012328720000009952,True
0.106,0.13,Bimodal,0.5,0.5000624128,0.024627927926546868,0.0001248255999999337,True
0.106,0.12,Bimodal,0.5,0.5000633994,0.02481833600396047,0.00012679879999999422,True
0.106,0.11,Bimodal,0.5,0.5000645964,0.025051362841529215,0.00012919280000001088,True
0.106,0.09999999999999999,Bimodal,0.5,0.5000659961999999,0.02532584528503769,0.00013199239999983625,True
0.106,0.09,Bimodal,0.5,0.500067595,0.0256404543634033,0.00013518999999995174,True
0.106,0.08,Bimodal,0.5,0.5000676956,0.025676305908825078,0.00013539119999994575,True
0.106,0.06999999999999999,Bimodal,0.5,0.5000670956,0.025573728487958417,0.00013419119999991125,True
0.106,0.060000000000000005,Bimodal,0.5,0.5000667632000001,0.025515140316239637,0.00013352640000019456,True
0.106,0.05,Bimodal,0.5,0.5000666926,0.025500871616749653,0.00013338520000005794,True
0.106,0.04,Bimodal,0.5,0.5000668734,0.025531023515968313,0.00013374680000000083,True
0.106,0.03,Bimodal,0.5,0.5000672958,0.025605483633931385,0.00013459159999995585,True
0.106,0.02,Bimodal,0.5,0.5000679534,0.025723886935357206,0.00013590679999997413,True
0.106,0.01,Bimodal,0.5,0.5000688398,0.025885652252810757,0.00013767960000010682,True
0.105,0.99,Bimodal,1.0,0.5226691916,0.4601894569432842,0.045338383200000054,False
0.105,0.98,Bimodal,0.145481,0.5217616984,0.4558212100577571,0.04352339679999995,False
0.105,0.97,Bimodal,1.0,0.5223276422,0.45524562524204776,0.044655284400000106,False
0.105,0.9600000000000001,Bimodal,0.159952,0.5212688992,0.4507950720585134,0.04253779839999994,False
0.105,0.9500000000000001,Bimodal,1.0,0.5214326730000001,0.45016645512638265,0.04286534600000014,False
0.105,0.9400000000000001,Bimodal,1.0,0.5212135431999999,0.4474817758705855,0.042427086399999814,False
0.105,0.93,Bimodal,0.020638,0.521130172,0.44578721852270964,0.042260344000000005,False
0.105,0.92,Bimodal,0.019285,0.5208681576,0.4416380311462736,0.041736315200000096,False
0.105,0.91,Bimodal,0.766686,0.5200006605999999,0.4369201827809057,0.040001321199999884,False
0.105,0.9,Bimodal,1.0,0.520304784,0.43818538872256585,0.04060956800000004,False
0.105,0.89,Bimodal,0.055121,0.5201221220000001,0.4374512364496543,0.04024424400000015,False
0.105,0.88,Bimodal,0.471314,0.519177924,0.42897685337603647,0.038355847999999915,False
0.105,0.87,Bimodal,0.043573,0.5194736076,0.4292817707969242,0.03894721520000011,False
0.105,0.86,Bimodal,0.047868,0.5186644278,0.4202289734498469,0.03732885559999999,False
0.105,0.85,Bimodal,0.288011,0.518178569,0.4178367840071814,0.03635713800000007,False
0.105,0.8400000000000001,Bimodal,1.0,0.5177230986000001,0.4076600175951564,0.035446197200000196,False
0.105,0.8300000000000001,Bimodal,0.066299,0.5171144729999999,0.4034929035338928,0.034228945999999816,False
0.105,0.8200000000000001,Bimodal,0.123627,0.5161602774,0.39390112959428636,0.03232055480000007,False
0.105,0.81,Bimodal,0.789279,0.5153450038,0.38354017507738386,0.03069000760000007,False
0.105,0.8,Bimodal,0.831616,0.5151608672,0.3809874712042527,0.030321734399999967,False
0.105,0.79,Bimodal,0.423726,0.5146193828,0.36865868432935106,0.02923876559999994,False
0.105,0.78,Bimodal,0.994502,0.5133247613999999,0.3539672220685766,0.02664952279999988,False
0.105,0.77,Bimodal,0.946945,0.512882395,0.34804085098148374,0.025764789999999982,False
0.105,0.76,Bimodal,0.911011,0.5124713884000001,0.34236993235418905,0.02494277680000012,False
0.105,0.75,Bimodal,0.927755,0.511648857,0.3290938076484592,0.023297713999999914,False
0.105,0.74,Bimodal,0.816694,0.5106740818000001,0.3188829043962939,0.021348163600000136,False
0.105,0.73,Bimodal,0.679294,0.5099126592,0.3080713583633666,0.019825318399999903,False
0.105,0.72,Bimodal,0.7119,0.5098018620000001,0.30627631795315147,0.01960372400000021,False
0.105,0.7100000000000001,Bimodal,0.785629,0.509071475,0.2908556936381169,0.018142950000000102,False
0.105,0.7000000000000001,Bimodal,0.268747,0.508154227,0.27972699206678003,0.016308454000000028,False
0.105,0.6900000000000001,Bimodal,0.716387,0.5075961014,0.269443897423319,0.015192202799999999,False
0.105,0.68,Bimodal,0.172126,0.5071140866,0.2585011860974194,0.014228173200000027,False
0.105,0.67,Bimodal,0.497925,0.5066362528,0.2473028180289766,0.01327250560000004,False
0.105,0.66,Bimodal,0.821665,0.5058952746,0.23603166164930964,0.011790549199999889,False
0.105,0.65,Bimodal,0.320604,0.5052597124,0.225107074706454,0.01051942480000001,False
0.105,0.64,Bimodal,0.38778,0.505018467,0.21500042277758016,0.010036933999999942,False
0.105,0.63,Bimodal,0.48004,0.5043586176,0.20509749077316783,0.008717235200000006,False
0.105,0.62,Bimodal,0.68826,0.5041012638,0.1952473097124255,0.008202527599999954,False
0.105,0.61,Bimodal,0.48868,0.5037586612,0.18543185605070261,0.007517322400000026,False
0.105,0.6,Bimodal,0.288919,0.5033217622,0.1756632840546613,0.006643524400000045,False
0.105,0.59,Bimodal,0.284029,0.5029462687999999,0.16587887845665872,0.005892537599999859,False
0.105,0.5800000000000001,Bimodal,0.325493,0.5026313208,0.15601938899434623,0.0052626415999998954,False
0.105,0.5700000000000001,Bimodal,0.509006,0.5023485010000001,0.14604696483168456,0.004697002000000117,False
0.105,0.56,Bimodal,0.64948,0.5020089416000001,0.13589652934706428,0.004017883200000183,False
0.105,0.55,Bimodal,0.631536,0.5016345602000001,0.1253862870626954,0.0032691204000001584,False
0.105,0.54,Bimodal,0.354399,0.5013472662,0.11441819030660616,0.0026945324000000603,False
0.105,0.53,Bimodal,0.506408,0.5011766876,0.10277578823160506,0.0023533752000000074,False
0.105,0.52,Bimodal,0.603794,0.5008496457999999,0.09022461402493408,0.0016992915999998193,False
0.105,0.51,Bimodal,0.39543,0.5005991059999999,0.07623479803587781,0.0011982119999998098,False
0.105,0.5,Bimodal,0.559577,0.5004022064000001,0.05977979245377289,0.0008044128000002093,False
0.105,0.49,Bimodal,0.475434,0.5001396304,0.038297491727478955,0.00027926079999995856,False
0.105,0.48000000000000004,Bimodal,0.499996,0.5000676066,0.025540130279588947,0.00013521320000009496,True
0.105,0.47000000000000003,Bimodal,0.5,0.5000609522,0.02427629803028308,0.0001219044000000391,True
0.105,0.46,Bimodal,0.5,0.5000584982,0.023803239608346745,0.00011699640000006895,True
0.105,0.45,Bimodal,0.5,0.5000575778,0.02363587691842822,0.00011515560000008307,True
0.105,0.44,Bimodal,0.5,0.5000565875999999,0.023456285409130005,0.00011317519999987091,True
0.105,0.43,Bimodal,0.5,0.500054726,0.023084436899519934,0.00010945200000000987,True
0.105,0.42000000000000004,Bimodal,0.5,0.500053372,0.02280800170751471,0.00010674399999999196,True
0.105,0.41000000000000003,Bimodal,0.5,0.5000524418,0.022613687013458932,0.00010488359999993868,True
0.105,0.4,Bimodal,0.5,0.5000518824,0.02249298988842067,0.00010376479999996135,True
0.105,0.39,Bimodal,0.5,0.5000516483999999,0.022439981847876884,0.00010329679999987462,True
0.105,0.38,Bimodal,0.5,0.5000517062,0.022450155050258287,0.00010341239999989149,True
0.105,0.37,Bimodal,0.5,0.5000520414,0.022519799969365137,0.00010408280000007153,True
0.105,0.36000000000000004,Bimodal,0.5,0.50005263,0.022645707358619965,0.00010525999999999591,True
0.105,0.35000000000000003,Bimodal,0.5,0.5000534518,0.022824901681309146,0.00010690360000009669,True
0.105,0.34,Bimodal,0.5,0.5000545014000001,0.023054577683341532,0.0001090028000001464,True
0.105,0.33,Bimodal,0.5,0.5000557628000001,0.023332015436429862,0.00011152560000016187,True
0.105,0.32,Bimodal,0.5,0.500056355,0.02347376754331333,0.00011271000000001585,True
0.105,0.31,Bimodal,0.5,0.5000555526,0.02332103427987725,0.00011110520000001678,True
0.105,0.3,Bimodal,0.5,0.5000550196,0.023216669003522872,0.00011003919999996725,True
0.105,0.29000000000000004,Bimodal,0.5,0.5000547448,0.023160799912753285,0.00010948960000001229,True
0.105,0.28,Bimodal,0.5,0.500054718,0.02315333737921242,0.0001094360000000183,True
0.105,0.27,Bimodal,0.5,0.500054931,0.023193961936372586,0.0001098619999999606,True
0.105,0.26,Bimodal,0.5,0.5000553748000001,0.023282107064185462,0.00011074960000012624,True
0.105,0.25,Bimodal,0.5,0.500056043,0.023416974070320718,0.00011208599999990021,True
0.105,0.24000000000000002,Bimodal,0.5,0.5000569228,0.02359755568976894,0.00011384560000005095,True
0.105,0.23,Bimodal,0.5,0.5000580108,0.02382260837542869,0.00011602160000001582,True
0.105,0.22,Bimodal,0.5,0.5000593002,0.024090743911131477,0.00011860040000000183,True
0.105,0.21000000000000002,Bimodal,0.5,0.5000607840000001,0.024400405306551135,0.00012156800000018286,True
0.105,0.2,Bimodal,0.5,0.5000613034,0.024521161151670485,0.00012260679999998025,True
0.105,0.19,Bimodal,0.5,0.5000606434,0.024402289020133354,0.00012128680000000891,True
0.105,0.18000000000000002,Bimodal,0.5,0.5000602474,0.02432851613278619,0.0001204947999999817,True
0.105,0.17,Bimodal,0.5,0.500060103,0.024300202701217435,0.00012020600000006709,True
0.105,0.16,Bimodal,0.5,0.5000602032,0.024317471095292864,0.00012040639999999492,True
0.105,0.15000000000000002,Bimodal,0.5,0.5000605408,0.02438018741928075,0.00012108159999990598,True
0.105,0.14,Bimodal,0.5,0.5000611078,0.024487980368962426,0.00012221560000003073,True
0.105,0.13,Bimodal,0.5,0.5000618978,0.024640238811267444,0.00012379559999997625,True
0.105,0.12,Bimodal,0.5,0.5000629002,0.024836139432798828,0.00012580039999998682,True
0.105,0.11,Bimodal,0.5,0.5000641114,0.025074657093979696,0.00012822279999991082,True
0.105,0.09999999999999999,Bimodal,0.5,0.5000655258,0.025354590591822816,0.00013105159999993177,True
0.105,0.09,Bimodal,0.5,0.5000671344000001,0.02567458308040088,0.00013426880000011465,True
0.105,0.08,Bimodal,0.5,0.5000669111999999,0.02564862636602216,0.0001338223999998167,True
0.105,0.06999999999999999,Bimodal,0.5,0.500066354,0.025552009103421366,0.0001327079999999814,True
0.105,0.060000000000000005,Bimodal,0.5,0.5000660624,0.025499595160864415,0.0001321247999999109,True
0.105,0.05,Bimodal,0.5,0.5000660286,0.025491689656295613,0.0001320572000000908,True
0.105,0.04,Bimodal,0.5,0.5000662422,0.025528358916109925,0.00013248439999991035,True
0.105,0.03,Bimodal,0.5,0.5000666966,0.025609446119614913,0.00013339320000005372,True
0.105,0.02,Bimodal,0.5,0.5000673828,0.025734558173078022,0.00013476559999991977,True
0.105,0.01,Bimodal,0.5,0.5000682946,0.025903083026077453,0.00013658920000003683,True
0.104,0.99,Bimodal,1.0,0.5226492266,0.4579180187514083,0.04529845320000003,False
0.104,0.98,Bimodal,0.029597,0.5215831126,0.45532973284492023,0.04316622520000002,False
0.104,0.97,Bimodal,1.0,0.5221446163999999,0.45935265646886103,0.044289232799999745,False
0.104,0.9600000000000001,Bimodal,0.008313,0.521637008,0.45079938640770156,0.043274016000000026,False
0.104,0.9500000000000001,Bimodal,1.0,0.5218483890000001,0.44908590503637963,0.04369677800000016,False
0.104,0.9400000000000001,Bimodal,0.729298,0.5206456288,0.44601660723412745,0.041291257599999964,False
0.104,0.93,Bimodal,1.0,0.5209394782,0.448257671194384,0.041878956399999945,False
0.104,0.92,Bimodal,0.020976,0.5204380909999999,0.439712163915165,0.04087618199999987,False
0.104,0.91,Bimodal,0.018223,0.5205042876,0.4387568599617054,0.04100857520000001,False
0.104,0.9,Bimodal,0.03839,0.5203222718,0.4408700059658856,0.04064454360000003,False
0.104,0.89,Bimodal,1.0,0.5195280520000001,0.43102174271067994,0.03905610400000015,False
0.104,0.88,Bimodal,1.0,0.5191648968,0.4292426969900566,0.038329793599999995,False
0.104,0.87,Bimodal,1.0,0.5192245896000001,0.42539087104673884,0.03844917920000013,False
0.104,0.86,Bimodal,0.114904,0.5182984734,0.4206120659503057,0.03659694680000003,False
0.104,0.85,Bimodal,0.068291,0.5177278398,0.4131780633358961,0.03545567960000007,False
0.104,0.8400000000000001,Bimodal,0.060523,0.5171686427999999,0.40576897495862174,0.03433728559999971,False
0.104,0.8300000000000001,Bimodal,0.131956,0.5167030252,0.4024448502361099,0.0334060504,False
0.104,0.8200000000000001,Bimodal,1.0,0.5161652818,0.39126795630891936,0.03233056359999997,False
0.104,0.81,Bimodal,0.808674,0.5151813529999999,0.38317594315117065,0.030362705999999795,False
0.104,0.8,Bimodal,0.842727,0.51497361,0.38036535959755935,0.02994721999999994,False
0.104,0.79,Bimodal,0.329556,0.5140796088,0.3635863196017887,0.028159217600000064,False
0.104,0.78,Bimodal,0.988818,0.5130527656,0.3519309768608508,0.02610553120000003,False
0.104,0.77,Bimodal,0.935365,0.5126389214000001,0.34635492372057813,0.025277842800000228,False
0.104,0.76,Bimodal,0.333875,0.5116831782,0.33674943801984675,0.023366356399999955,False
0.104,0.75,Bimodal,0.988661,0.511190621,0.32651643578556744,0.022381242000000023,False
0.104,0.74,Bimodal,0.60594,0.5102877052,0.31548042360216894,0.020575410399999994,False
0.104,0.73,Bimodal,0.688129,0.5097835672000001,0.307539512650641,0.01956713440000013,False
0.104,0.72,Bimodal,0.722852,0.5094799406,0.30254381381819956,0.01895988120000003,False
0.104,0.7100000000000001,Bimodal,0.219613,0.5085086785999999,0.2868536110601673,0.01701735719999986,False
0.104,0.7000000000000001,Bimodal,0.864961,0.5080321238000001,0.2762482059532372,0.016064247600000137,False
0.104,0.6900000000000001,Bimodal,0.740817,0.5073763166,0.26666733410142107,0.014752633200000087,False
0.104,0.68,Bimodal,0.354189,0.5066842996,0.25480439291979345,0.013368599200000109,False
0.104,0.67,Bimodal,0.461342,0.506110657,0.24367128380673123,0.012221314000000039,False
0.104,0.66,Bimodal,0.732542,0.5057593064000001,0.23247026852049213,0.011518612800000216,False
0.104,0.65,Bimodal,0.255627,0.5052527122,0.2219159736111561,0.010505424400000019,False
0.104,0.64,Bimodal,0.778229,0.5046821332,0.21201475289929436,0.009364266399999988,False
0.104,0.63,Bimodal,0.600603,0.5044229618,0.20214613200612905,0.008845923600000027,False
0.104,0.62,Bimodal,0.241557,0.5038641124,0.19237615030055533,0.007728224799999905,False
0.104,0.61,Bimodal,0.38909,0.5034091112,0.1826177451611414,0.0068182223999999625,False
0.104,0.6,Bimodal,0.570659,0.5030628588,0.17284978542165252,0.006125717600000025,False
0.104,0.59,Bimodal,0.575947,0.5027228812,0.1630608851302095,0.005445762399999943,False
0.104,0.5800000000000001,Bimodal,0.44824,0.5023848256,0.15319395493601623,0.004769651199999947,False
0.104,0.5700000000000001,Bimodal,0.319819,0.5021032386,0.1431793906754576,0.004206477199999892,False
0.104,0.56,Bimodal,0.345789,0.5018900894,0.13289140313698306,0.0037801788000000336,False
0.104,0.55,Bimodal,0.618772,0.5016334128000001,0.12226021812126711,0.003266825600000134,False
0.104,0.54,Bimodal,0.619223,0.5012692033999999,0.11105825528728208,0.002538406799999837,False
0.104,0.53,Bimodal,0.366562,0.5010033128,0.09914994027571722,0.0020066255999999782,False
0.104,0.52,Bimodal,0.548725,0.5008259328,0.08613592619723001,0.0016518655999999687,False
0.104,0.51,Bimodal,0.547591,0.5005075116,0.07141941127605624,0.0010150231999999093,False
0.104,0.5,Bimodal,0.441856,0.5003096788,0.053653672508296724,0.0006193575999999812,False
0.104,0.49,Bimodal,0.509431,0.5000904386,0.030181141720699422,0.00018087720000004026,False
0.104,0.48000000000000004,Bimodal,0.5,0.5000638856,0.024955463301422204,0.0001277712000000708,True
0.104,0.47000000000000003,Bimodal,0.5,0.500059208,0.024044646895623214,0.00011841600000006558,True
0.104,0.46,Bimodal,0.5,0.500057303,0.02367455923248755,0.00011460599999990606,True
0.104,0.45,Bimodal,0.5,0.5000566414,0.023556764688694533,0.00011328279999989199,True
0.104,0.44,Bimodal,0.5,0.5000556695999999,0.023377820937546628,0.0001113391999998381,True
0.104,0.43,Bimodal,0.5,0.5000539214,0.023024672034643243,0.00010784280000009083,True
0.104,0.42000000000000004,Bimodal,0.5,0.5000526528,0.02276208299248299,0.00010530559999999412,True
0.104,0.41000000000000003,Bimodal,0.5,0.5000517872,0.022578675496294054,0.00010357439999997275,True
0.104,0.4,Bimodal,0.5,0.5000512772,0.022466999829069835,0.00010255439999995453,True
0.104,0.39,Bimodal,0.5,0.5000510782,0.02242170899094223,0.0001021564000001085,True
0.104,0.38,Bimodal,0.5,0.5000511706,0.02243867288098001,0.00010234120000007785,True
0.104,0.37,Bimodal,0.5,0.5000515268,0.02251442310808918,0.00010305359999995822,True
0.104,0.36000000000000004,Bimodal,0.5,0.5000521322,0.022645897513526858,0.00010426439999999815,True
0.104,0.35000000000000003,Bimodal,0.5,0.5000529696,0.022830234280807087,0.00010593920000001589,True
0.104,0.34,Bimodal,0.5,0.5000540306,0.023064693687171314,0.00010806119999995367,True
0.104,0.33,Bimodal,0.5,0.5000553018,0.023346612340454702,0.00011060360000003655,True
0.104,0.32,Bimodal,0.5,0.500055707,0.02345046713386559,0.00011141400000003188,True
0.104,0.31,Bimodal,0.5,0.5000549376,0.023302128944540146,0.00010987519999994255,True
0.104,0.3,Bimodal,0.5,0.5000544344,0.02320222333806962,0.00010886879999993937,True
0.104,0.29000000000000004,Bimodal,0.5,0.5000541856,0.02315087024122717,0.00010837120000006806,True
0.104,0.28,Bimodal,0.5,0.5000541842,0.02314795859903268,0.00010836840000005843,True
0.104,0.27,Bimodal,0.5,0.5000544149999999,0.023193168098275447,0.00010882999999983767,True
0.104,0.26,Bimodal,0.5,0.5000548766,0.02328591872287469,0.00010975320000006228,True
0.104,0.25,Bimodal,0.5,0.5000555572000001,0.023425390420703785,0.00011111440000011186,True
0.104,0.24000000000000002,Bimodal,0.5,0.500056449,0.0236105472116367,0.00011289800000002792,True
0.104,0.23,Bimodal,0.5,0.5000575495999999,0.023840138815285582,0.0001150991999998574,True
0.104,0.22,Bimodal,0.5,0.5000588466,0.024112748812388157,0.00011769319999999084,True
0.104,0.21000000000000002,Bimodal,0.5,0.5000603356,0.024426813758356817,0.00012067119999992215,True
0.104,0.2,Bimodal,0.5,0.5000606004,0.024497359914800593,0.00012120079999999867,True
0.104,0.19,Bimodal,0.5,0.5000599766,0.024383332396967577,0.00011995320000002252,True
0.104,0.18000000000000002,Bimodal,0.5,0.500059612,0.024314595119635907,0.00011922400000008437,True
0.104,0.17,Bimodal,0.5,0.5000594974,0.024291472377771777,0.00011899479999999407,True
0.104,0.16,Bimodal,0.5,0.5000596258,0.024314057859495468,0.00011925159999992552,True
0.104,0.15000000000000002,Bimodal,0.5,0.5000599873999999,0.02438219409278412,0.00011997479999981131,True
0.104,0.14,Bimodal,0.5,0.500060574,0.02449548286887033,0.00012114800000007087,True
0.104,0.13,Bimodal,0.5,0.5000613826,0.0246532760543393,0.0001227651999999857,True
0.104,0.12,Bimodal,0.5,0.5000624022,0.02485471754054025,0.00012480439999995596,True
0.104,0.11,Bimodal,0.5,0.5000636296000001,0.0250987663264517,0.00012725920000011826,True
0.104,0.09999999999999999,Bimodal,0.5,0.5000650562,0.02538418919447406,0.00013011239999993762,True
0.104,0.09,Bimodal,0.5,0.500066676,0.025709607025407918,0.0001333519999999755,True
0.104,0.08,Bimodal,0.5,0.5000661341999999,0.02562152119154958,0.000132268399999802,True
0.104,0.06999999999999999,Bimodal,0.5,0.5000656204,0.025530956292785994,0.00013124080000004312,True
0.104,0.060000000000000005,Bimodal,0.5,0.5000653679999999,0.025484809913425693,0.00013073599999979812,True
0.104,0.05,Bimodal,0.5,0.5000653698,0.025483350394312595,0.000130739600000096,True
0.104,0.04,Bimodal,0.5,0.500065616,0.025526619091352287,0.00013123199999998114,True
0.104,0.03,Bimodal,0.5,0.5000661016,0.02561440946677756,0.00013220319999995844,True
0.104,0.02,Bimodal,0.5,0.5000668164000001,0.02574629989662135,0.00013363280000011635,True
0.104,0.01,Bimodal,0.5,0.500067753,0.025921646850180568,0.00013550599999989643,True
0.103,0.99,Bimodal,0.001528,0.5221608759999999,0.4560621490188321,0.04432175199999988,False
0.103,0.98,Bimodal,0.003773,0.5219721736,0.4556116534556485,0.04394434720000007,False
0.103,0.97,Bimodal,0.00921,0.5212876522000001,0.45151997893555545,0.042575304400000125,False
0.103,0.9600000000000001,Bimodal,0.008286,0.5215102878,0.451454378458324,0.043020575599999944,False
0.103,0.9500000000000001,Bimodal,1.0,0.5209748268,0.4481232828930826,0.041949653599999914,False
0.103,0.9400000000000001,Bimodal,1.0,0.5206137004,0.4437515784754246,0.04122740079999998,False
0.103,0.93,Bimodal,1.0,0.520838192,0.4429226349558518,0.041676384000000066,False
0.103,0.92,Bimodal,1.0,0.5198205454000001,0.438061584208477,0.03964109080000022,False
0.103,0.91,Bimodal,0.020825,0.5201679786000001,0.43824931610390366,0.04033595720000016,False
0.103,0.9,Bimodal,0.79019,0.5200252085999999,0.44119615308061433,0.0400504171999998,False
0.103,0.89,Bimodal,0.061982,0.5189765948,0.4296715488940812,0.03795318960000005,False
0.103,0.88,Bimodal,1.0,0.5189771784,0.4291710993587219,0.03795435680000003,False
0.103,0.87,Bimodal,1.0,0.5187345320000001,0.4222103469372781,0.03746906400000016,False
0.103,0.86,Bimodal,0.112435,0.5180315608000001,0.41954494686093025,0.03606312160000025,False
0.103,0.85,Bimodal,0.783634,0.5172783234,0.4107006572896835,0.034556646800000035,False
0.103,0.8400000000000001,Bimodal,0.060211,0.5169390116,0.4049625119432935,0.033878023199999996,False
0.103,0.8300000000000001,Bimodal,0.630386,0.5159656804,0.39556856785057243,0.03193136080000003,False
0.103,0.8200000000000001,Bimodal,0.80185,0.5151454216,0.3845809480191104,0.030290843199999973,False
0.103,0.81,Bimodal,0.831209,0.5149728060000001,0.3822464037618789,0.02994561200000012,False
0.103,0.8,Bimodal,0.066756,0.5144084256,0.3719626789113448,0.028816851199999993,False
0.103,0.79,Bimodal,0.075751,0.5133957415999999,0.357201815936098,0.0267914831999998,False
0.103,0.78,Bimodal,0.961945,0.512803931,0.3503193012493748,0.02560786199999998,False
0.103,0.77,Bimodal,0.925789,0.51239474,0.3446079136550296,0.02478947999999992,False
0.103,0.76,Bimodal,0.876835,0.5115436204,0.3327301290181164,0.02308724080000002,False
0.103,0.75,Bimodal,0.945893,0.510993013,0.32463753670319856,0.021986025999999992,False
0.103,0.74,Bimodal,0.669335,0.5097786699999999,0.30896572253816085,0.019557339999999757,False
0.103,0.73,Bimodal,0.698129,0.509663345,0.30711923935572005,0.01932668999999998,False
0.103,0.72,Bimodal,0.738286,0.5091370613999999,0.29832596451415533,0.018274122799999848,False
0.103,0.7100000000000001,Bimodal,0.810251,0.5085497206,0.28397846841988594,0.017099441200000065,False
0.103,0.7000000000000001,Bimodal,0.340411,0.5078992392,0.2728541920270835,0.015798478400000038,False
0.103,0.6900000000000001,Bimodal,0.170096,0.5072164374,0.2623009465126696,0.014432874799999995,False
0.103,0.68,Bimodal,0.298513,0.5066966136,0.25127893073904656,0.013393227199999913,False
0.103,0.67,Bimodal,0.741225,0.5061368495999999,0.23994171733805442,0.012273699199999877,False
0.103,0.66,Bimodal,0.762199,0.5055730184,0.22897287558794963,0.011146036800000036,False
0.103,0.65,Bimodal,0.722273,0.5049924234000001,0.21884079385165386,0.009984846800000113,False
0.103,0.64,Bimodal,0.253364,0.5046066278,0.20897595486526585,0.00921325559999997,False
0.103,0.63,Bimodal,0.439751,0.5040254264000001,0.19919881417622354,0.008050852800000285,False
0.103,0.62,Bimodal,0.701136,0.5037439758000001,0.18946029310265655,0.007487951600000153,False
0.103,0.61,Bimodal,0.689622,0.5034300854,0.1797370259574429,0.0068601708000000095,False
0.103,0.6,Bimodal,0.682838,0.5030963334,0.16999897372589934,0.0061926668000000795,False
0.103,0.59,Bimodal,0.673967,0.5027468222,0.16019916274923066,0.005493644399999997,False
0.103,0.5800000000000001,Bimodal,0.66065,0.5023877596,0.15028178185126595,0.004775519200000078,False
0.103,0.5700000000000001,Bimodal,0.667532,0.5020250524,0.1401766774786428,0.0040501047999998985,False
0.103,0.56,Bimodal,0.435673,0.5016831564,0.12980760935899496,0.003366312800000104,False
0.103,0.55,Bimodal,0.338424,0.5014795722000001,0.1189843035764075,0.0029591444000001133,False
0.103,0.54,Bimodal,0.594667,0.501260022,0.10755292460822938,0.0025200439999999436,False
0.103,0.53,Bimodal,0.585165,0.5009131746,0.09526926243572123,0.0018263491999999104,False
0.103,0.52,Bimodal,0.385924,0.500684822,0.08174286976442276,0.0013696439999999477,False
0.103,0.51,Bimodal,0.566049,0.5004824092000001,0.066152062180028,0.000964818400000178,False
0.103,0.5,Bimodal,0.484066,0.5002029122,0.04663677639856191,0.00040582440000003217,False
0.103,0.49,Bimodal,0.50026,0.5000722846000001,0.026681552887928114,0.00014456920000016638,False
0.103,0.48000000000000004,Bimodal,0.5,0.500061159,0.024540979424210824,0.00012231800000006565,True
0.103,0.47000000000000003,Bimodal,0.5,0.5000576772,0.023849532202730058,0.00011535440000010055,True
0.103,0.46,Bimodal,0.5,0.5000562,0.023560352969300084,0.00011239999999990147,True
0.103,0.45,Bimodal,0.5,0.5000557436,0.023484951645652133,0.00011148720000009327,True
0.103,0.44,Bimodal,0.5,0.5000547808,0.02330328447510816,0.00010956159999997439,True
0.103,0.43,Bimodal,0.5,0.5000531364,0.02296736795415494,0.00010627280000008454,True
0.103,0.42000000000000004,Bimodal,0.5,0.5000519468000001,0.022717809888569727,0.00010389360000018222,True
0.103,0.41000000000000003,Bimodal,0.5,0.500051141,0.022544848414356757,0.0001022820000000646,True
0.103,0.4,Bimodal,0.5,0.5000506728,0.02244189115724169,0.00010134560000008008,True
0.103,0.39,Bimodal,0.5,0.500050514,0.022404137834967666,0.000101028000000003,True
0.103,0.38,Bimodal,0.5,0.500050633,0.022427780246115858,0.00010126599999993324,True
0.103,0.37,Bimodal,0.5,0.5000510156,0.022509565077658736,0.00010203119999996346,True
0.103,0.36000000000000004,Bimodal,0.5,0.5000516386,0.022646566583851016,0.00010327720000002927,True
0.103,0.35000000000000003,Bimodal,0.5,0.5000524918,0.02283601345437575,0.00010498359999999707,True
0.103,0.34,Bimodal,0.5,0.5000535612,0.023075250302173455,0.00010712239999999262,True
0.103,0.33,Bimodal,0.5,0.5000548392,0.02336164513980278,0.00010967840000009055,True
0.103,0.32,Bimodal,0.5,0.5000550638,0.02342734484847695,0.00011012759999995403,True
0.103,0.31,Bimodal,0.5,0.5000543264,0.023283439322170533,0.00010865280000005306,True
0.103,0.3,Bimodal,0.5,0.5000538522,0.023188029134952107,0.00010770439999996384,True
0.103,0.29000000000000004,Bimodal,0.5,0.500053628,0.023141222800728542,0.00010725599999994451,True
0.103,0.28,Bimodal,0.5,0.500053648,0.023142921538672794,0.00010729599999992345,True
0.103,0.27,Bimodal,0.5,0.5000539002,0.023192763566194683,0.00010780039999991331,True
0.103,0.26,Bimodal,0.5,0.500054378,0.023290155964254163,0.00010875599999993213,True
0.103,0.25,Bimodal,0.5,0.5000550738,0.02343426165425763,0.00011014760000005452,True
0.103,0.24000000000000002,Bimodal,0.5,0.500055979,0.02362403314223336,0.00011195799999996758,True
0.103,0.23,Bimodal,0.5,0.5000570872,0.023858187928076986,0.0001141743999999445,True
